  0.412E+01 -0.145E+01  0.408E+01
  0.412E+01 -0.108E+01  0.408E+01
  0.412E+01 -0.718E+00  0.408E+01
  0.412E+01 -0.355E+00  0.408E+01
  0.412E+01  0.909E-02  0.408E+01
  0.412E+01  0.373E+00  0.408E+01
  0.412E+01  0.736E+00  0.408E+01
  0.412E+01  0.110E+01  0.408E+01
  0.412E+01  0.146E+01  0.408E+01
  0.412E+01  0.183E+01  0.408E+01
  0.412E+01  0.219E+01  0.408E+01
  0.438E+01 -0.654E+01  0.476E+01
  0.438E+01 -0.617E+01  0.476E+01
  0.438E+01 -0.581E+01  0.476E+01
  0.438E+01 -0.545E+01  0.476E+01
  0.438E+01 -0.508E+01  0.476E+01
  0.438E+01 -0.472E+01  0.476E+01
  0.438E+01 -0.435E+01  0.476E+01
  0.438E+01 -0.399E+01  0.476E+01
  0.438E+01 -0.363E+01  0.476E+01
  0.438E+01 -0.326E+01  0.476E+01
  0.438E+01 -0.290E+01  0.476E+01
  0.438E+01 -0.254E+01  0.476E+01
  0.438E+01 -0.217E+01  0.476E+01
  0.438E+01 -0.181E+01  0.476E+01
  0.438E+01 -0.145E+01  0.476E+01
  0.438E+01 -0.108E+01  0.476E+01
  0.438E+01 -0.718E+00  0.476E+01
  0.438E+01 -0.355E+00  0.476E+01
  0.438E+01  0.909E-02  0.476E+01
  0.438E+01  0.373E+00  0.476E+01
  0.438E+01  0.736E+00  0.476E+01
  0.438E+01  0.110E+01  0.476E+01
  0.438E+01  0.146E+01  0.476E+01
  0.438E+01  0.183E+01  0.476E+01
  0.438E+01  0.219E+01  0.476E+01
  0.464E+01 -0.654E+01  0.548E+01
  0.464E+01 -0.617E+01  0.548E+01
  0.464E+01 -0.581E+01  0.548E+01
  0.464E+01 -0.545E+01  0.548E+01
  0.464E+01 -0.508E+01  0.548E+01
  0.464E+01 -0.472E+01  0.548E+01
  0.464E+01 -0.435E+01  0.548E+01
  0.464E+01 -0.399E+01  0.548E+01
  0.464E+01 -0.363E+01  0.548E+01
  0.464E+01 -0.326E+01  0.548E+01
  0.464E+01 -0.290E+01  0.548E+01
  0.464E+01 -0.254E+01  0.548E+01
  0.464E+01 -0.217E+01  0.548E+01
  0.464E+01 -0.181E+01  0.548E+01
  0.464E+01 -0.145E+01  0.548E+01
  0.464E+01 -0.108E+01  0.548E+01
  0.464E+01 -0.718E+00  0.548E+01
  0.464E+01 -0.355E+00  0.548E+01
  0.464E+01  0.909E-02  0.548E+01
  0.464E+01  0.373E+00  0.548E+01
  0.464E+01  0.736E+00  0.548E+01
  0.464E+01  0.110E+01  0.548E+01
  0.464E+01  0.146E+01  0.548E+01
  0.464E+01  0.183E+01  0.548E+01
  0.464E+01  0.219E+01  0.548E+01
  0.490E+01 -0.654E+01  0.625E+01
  0.490E+01 -0.617E+01  0.625E+01
  0.490E+01 -0.581E+01  0.625E+01
  0.490E+01 -0.545E+01  0.625E+01
  0.490E+01 -0.508E+01  0.625E+01
  0.490E+01 -0.472E+01  0.625E+01
  0.490E+01 -0.435E+01  0.625E+01
  0.490E+01 -0.399E+01  0.625E+01
  0.490E+01 -0.363E+01  0.625E+01
  0.490E+01 -0.326E+01  0.625E+01
  0.490E+01 -0.290E+01  0.625E+01
  0.490E+01 -0.254E+01  0.625E+01
  0.490E+01 -0.217E+01  0.625E+01
  0.490E+01 -0.181E+01  0.625E+01
  0.490E+01 -0.145E+01  0.625E+01
  0.490E+01 -0.108E+01  0.625E+01
  0.490E+01 -0.718E+00  0.625E+01
  0.490E+01 -0.355E+00  0.625E+01
  0.490E+01  0.909E-02  0.625E+01
  0.490E+01  0.373E+00  0.625E+01
  0.490E+01  0.736E+00  0.625E+01
  0.490E+01  0.110E+01  0.625E+01
  0.490E+01  0.146E+01  0.625E+01
  0.490E+01  0.183E+01  0.625E+01
  0.490E+01  0.219E+01  0.625E+01
  0.517E+01 -0.654E+01  0.699E+01
  0.517E+01 -0.617E+01  0.699E+01
  0.517E+01 -0.581E+01  0.699E+01
  0.517E+01 -0.545E+01  0.699E+01
  0.517E+01 -0.508E+01  0.699E+01
  0.517E+01 -0.472E+01  0.699E+01
  0.517E+01 -0.435E+01  0.699E+01
  0.517E+01 -0.399E+01  0.699E+01
  0.517E+01 -0.363E+01  0.699E+01
  0.517E+01 -0.326E+01  0.699E+01
  0.517E+01 -0.290E+01  0.699E+01
  0.517E+01 -0.254E+01  0.699E+01
  0.517E+01 -0.217E+01  0.699E+01
  0.517E+01 -0.181E+01  0.699E+01
  0.517E+01 -0.145E+01  0.699E+01
  0.517E+01 -0.108E+01  0.699E+01
  0.517E+01 -0.718E+00  0.699E+01
  0.517E+01 -0.355E+00  0.699E+01
  0.517E+01  0.909E-02  0.699E+01
  0.517E+01  0.373E+00  0.699E+01
  0.517E+01  0.736E+00  0.699E+01
  0.517E+01  0.110E+01  0.699E+01
  0.517E+01  0.146E+01  0.699E+01
  0.517E+01  0.183E+01  0.699E+01
  0.517E+01  0.219E+01  0.699E+01
  0.543E+01 -0.654E+01  0.775E+01
  0.543E+01 -0.617E+01  0.775E+01
  0.543E+01 -0.581E+01  0.775E+01
  0.543E+01 -0.545E+01  0.775E+01
  0.543E+01 -0.508E+01  0.775E+01
  0.543E+01 -0.472E+01  0.775E+01
  0.543E+01 -0.435E+01  0.775E+01
  0.543E+01 -0.399E+01  0.775E+01
  0.543E+01 -0.363E+01  0.775E+01
  0.543E+01 -0.326E+01  0.775E+01
  0.543E+01 -0.290E+01  0.775E+01
  0.543E+01 -0.254E+01  0.775E+01
  0.543E+01 -0.217E+01  0.775E+01
  0.543E+01 -0.181E+01  0.775E+01
  0.543E+01 -0.145E+01  0.775E+01
  0.543E+01 -0.108E+01  0.775E+01
  0.543E+01 -0.718E+00  0.775E+01
  0.543E+01 -0.355E+00  0.775E+01
  0.543E+01  0.909E-02  0.775E+01
  0.543E+01  0.373E+00  0.775E+01
  0.543E+01  0.736E+00  0.775E+01
  0.543E+01  0.110E+01  0.775E+01
  0.543E+01  0.146E+01  0.775E+01
  0.543E+01  0.183E+01  0.775E+01
  0.543E+01  0.219E+01  0.775E+01
  0.569E+01 -0.654E+01 -0.211E+77
  0.569E+01 -0.617E+01 -0.211E+77
  0.569E+01 -0.581E+01 -0.211E+77
  0.569E+01 -0.545E+01 -0.211E+77
  0.569E+01 -0.508E+01 -0.211E+77
  0.569E+01 -0.472E+01 -0.211E+77
  0.569E+01 -0.435E+01 -0.211E+77
  0.569E+01 -0.399E+01 -0.211E+77
  0.569E+01 -0.363E+01 -0.211E+77
  0.569E+01 -0.326E+01 -0.211E+77
  0.569E+01 -0.290E+01 -0.211E+77
  0.569E+01 -0.254E+01 -0.211E+77
  0.569E+01 -0.217E+01 -0.211E+77
  0.569E+01 -0.181E+01 -0.211E+77
  0.569E+01 -0.145E+01 -0.211E+77
  0.569E+01 -0.108E+01 -0.211E+77
  0.569E+01 -0.718E+00 -0.211E+77
  0.569E+01 -0.355E+00 -0.211E+77
  0.569E+01  0.909E-02 -0.211E+77
  0.569E+01  0.373E+00 -0.211E+77
  0.569E+01  0.736E+00 -0.211E+77
  0.569E+01  0.110E+01 -0.211E+77
  0.569E+01  0.146E+01 -0.211E+77
  0.569E+01  0.183E+01 -0.211E+77
  0.569E+01  0.219E+01 -0.211E+77
  0.595E+01 -0.654E+01 -0.232E+78
  0.595E+01 -0.617E+01 -0.232E+78
  0.595E+01 -0.581E+01 -0.232E+78
  0.595E+01 -0.545E+01 -0.232E+78
  0.595E+01 -0.508E+01 -0.232E+78
  0.595E+01 -0.472E+01 -0.232E+78
  0.595E+01 -0.435E+01 -0.232E+78
  0.595E+01 -0.399E+01 -0.232E+78
  0.595E+01 -0.363E+01 -0.232E+78
  0.595E+01 -0.326E+01 -0.232E+78
  0.595E+01 -0.290E+01 -0.232E+78
  0.595E+01 -0.254E+01 -0.232E+78
  0.595E+01 -0.217E+01 -0.232E+78
  0.595E+01 -0.181E+01 -0.232E+78
  0.595E+01 -0.145E+01 -0.232E+78
  0.595E+01 -0.108E+01 -0.232E+78
  0.595E+01 -0.718E+00 -0.232E+78
  0.595E+01 -0.355E+00 -0.232E+78
  0.595E+01  0.909E-02 -0.232E+78
  0.595E+01  0.373E+00 -0.232E+78
  0.595E+01  0.736E+00 -0.232E+78
  0.595E+01  0.110E+01 -0.232E+78
  0.595E+01  0.146E+01 -0.232E+78
  0.595E+01  0.183E+01 -0.232E+78
  0.595E+01  0.219E+01 -0.232E+78
  0.621E+01 -0.654E+01 -0.203E+78
  0.621E+01 -0.617E+01 -0.203E+78
  0.621E+01 -0.581E+01 -0.203E+78
  0.621E+01 -0.545E+01 -0.203E+78
  0.621E+01 -0.508E+01 -0.203E+78
  0.621E+01 -0.472E+01 -0.203E+78
  0.621E+01 -0.435E+01 -0.203E+78
  0.621E+01 -0.399E+01 -0.203E+78
  0.621E+01 -0.363E+01 -0.203E+78
  0.621E+01 -0.326E+01 -0.203E+78
  0.621E+01 -0.290E+01 -0.203E+78
  0.621E+01 -0.254E+01 -0.203E+78
  0.621E+01 -0.217E+01 -0.203E+78
  0.621E+01 -0.181E+01 -0.203E+78
  0.621E+01 -0.145E+01 -0.203E+78
  0.621E+01 -0.108E+01 -0.203E+78
  0.621E+01 -0.718E+00 -0.203E+78
  0.621E+01 -0.355E+00 -0.203E+78
  0.621E+01  0.909E-02 -0.203E+78
  0.621E+01  0.373E+00 -0.203E+78
  0.621E+01  0.736E+00 -0.203E+78
  0.621E+01  0.110E+01 -0.203E+78
  0.621E+01  0.146E+01 -0.203E+78
  0.621E+01  0.183E+01 -0.203E+78
  0.621E+01  0.219E+01 -0.203E+78
  0.648E+01 -0.654E+01 -0.174E+78
  0.648E+01 -0.617E+01 -0.174E+78
  0.648E+01 -0.581E+01 -0.174E+78
  0.648E+01 -0.545E+01 -0.174E+78
  0.648E+01 -0.508E+01 -0.174E+78
  0.648E+01 -0.472E+01 -0.174E+78
  0.648E+01 -0.435E+01 -0.174E+78
  0.648E+01 -0.399E+01 -0.174E+78
  0.648E+01 -0.363E+01 -0.174E+78
  0.648E+01 -0.326E+01 -0.174E+78
  0.648E+01 -0.290E+01 -0.174E+78
  0.648E+01 -0.254E+01 -0.174E+78
  0.648E+01 -0.217E+01 -0.174E+78
  0.648E+01 -0.181E+01 -0.174E+78
  0.648E+01 -0.145E+01 -0.174E+78
  0.648E+01 -0.108E+01 -0.174E+78
  0.648E+01 -0.718E+00 -0.174E+78
  0.648E+01 -0.355E+00 -0.174E+78
  0.648E+01  0.909E-02 -0.174E+78
  0.648E+01  0.373E+00 -0.174E+78
  0.648E+01  0.736E+00 -0.174E+78
  0.648E+01  0.110E+01 -0.174E+78
  0.648E+01  0.146E+01 -0.174E+78
  0.648E+01  0.183E+01 -0.174E+78
  0.648E+01  0.219E+01 -0.174E+78
  0.674E+01 -0.654E+01 -0.144E+78
  0.674E+01 -0.617E+01 -0.144E+78
  0.674E+01 -0.581E+01 -0.144E+78
  0.674E+01 -0.545E+01 -0.144E+78
  0.674E+01 -0.508E+01 -0.144E+78
  0.674E+01 -0.472E+01 -0.144E+78
  0.674E+01 -0.435E+01 -0.144E+78
  0.674E+01 -0.399E+01 -0.144E+78
  0.674E+01 -0.363E+01 -0.144E+78
  0.674E+01 -0.326E+01 -0.144E+78
  0.674E+01 -0.290E+01 -0.144E+78
  0.674E+01 -0.254E+01 -0.144E+78
  0.674E+01 -0.217E+01 -0.144E+78
  0.674E+01 -0.181E+01 -0.144E+78
  0.674E+01 -0.145E+01 -0.144E+78
  0.674E+01 -0.108E+01 -0.144E+78
  0.674E+01 -0.718E+00 -0.144E+78
  0.674E+01 -0.355E+00 -0.144E+78
  0.674E+01  0.909E-02 -0.144E+78
  0.674E+01  0.373E+00 -0.144E+78
  0.674E+01  0.736E+00 -0.144E+78
  0.674E+01  0.110E+01 -0.144E+78
  0.674E+01  0.146E+01 -0.144E+78
  0.674E+01  0.183E+01 -0.144E+78
  0.674E+01  0.219E+01 -0.144E+78
  0.700E+01 -0.654E+01 -0.115E+78
  0.700E+01 -0.617E+01 -0.115E+78
  0.700E+01 -0.581E+01 -0.115E+78
  0.700E+01 -0.545E+01 -0.115E+78
  0.700E+01 -0.508E+01 -0.115E+78
  0.700E+01 -0.472E+01 -0.115E+78
  0.700E+01 -0.435E+01 -0.115E+78
  0.700E+01 -0.399E+01 -0.115E+78
  0.700E+01 -0.363E+01 -0.115E+78
  0.700E+01 -0.326E+01 -0.115E+78
  0.700E+01 -0.290E+01 -0.115E+78
  0.700E+01 -0.254E+01 -0.115E+78
  0.700E+01 -0.217E+01 -0.115E+78
  0.700E+01 -0.181E+01 -0.115E+78
  0.700E+01 -0.145E+01 -0.115E+78
  0.700E+01 -0.108E+01 -0.115E+78
  0.700E+01 -0.718E+00 -0.115E+78
  0.700E+01 -0.355E+00 -0.115E+78
  0.700E+01  0.909E-02 -0.115E+78
  0.700E+01  0.373E+00 -0.115E+78
  0.700E+01  0.736E+00 -0.115E+78
  0.700E+01  0.110E+01 -0.115E+78
  0.700E+01  0.146E+01 -0.115E+78
  0.700E+01  0.183E+01 -0.115E+78
  0.700E+01  0.219E+01 -0.115E+78
  0.726E+01 -0.654E+01 -0.864E+77
  0.726E+01 -0.617E+01 -0.864E+77
  0.726E+01 -0.581E+01 -0.864E+77
  0.726E+01 -0.545E+01 -0.864E+77
  0.726E+01 -0.508E+01 -0.864E+77
  0.726E+01 -0.472E+01 -0.864E+77
  0.726E+01 -0.435E+01 -0.864E+77
  0.726E+01 -0.399E+01 -0.864E+77
  0.726E+01 -0.363E+01 -0.864E+77
  0.726E+01 -0.326E+01 -0.864E+77
  0.726E+01 -0.290E+01 -0.864E+77
  0.726E+01 -0.254E+01 -0.864E+77
  0.726E+01 -0.217E+01 -0.864E+77
  0.726E+01 -0.181E+01 -0.864E+77
  0.726E+01 -0.145E+01 -0.864E+77
  0.726E+01 -0.108E+01 -0.864E+77
  0.726E+01 -0.718E+00 -0.864E+77
  0.726E+01 -0.355E+00 -0.864E+77
  0.726E+01  0.909E-02 -0.864E+77
  0.726E+01  0.373E+00 -0.864E+77
  0.726E+01  0.736E+00 -0.864E+77
  0.726E+01  0.110E+01 -0.864E+77
  0.726E+01  0.146E+01 -0.864E+77
  0.726E+01  0.183E+01 -0.864E+77
  0.726E+01  0.219E+01 -0.864E+77
  0.752E+01 -0.654E+01 -0.574E+77
  0.752E+01 -0.617E+01 -0.574E+77
  0.752E+01 -0.581E+01 -0.574E+77
  0.752E+01 -0.545E+01 -0.574E+77
  0.752E+01 -0.508E+01 -0.574E+77
  0.752E+01 -0.472E+01 -0.574E+77
  0.752E+01 -0.435E+01 -0.574E+77
  0.752E+01 -0.399E+01 -0.574E+77
  0.752E+01 -0.363E+01 -0.574E+77
  0.752E+01 -0.326E+01 -0.574E+77
  0.752E+01 -0.290E+01 -0.574E+77
  0.752E+01 -0.254E+01 -0.574E+77
  0.752E+01 -0.217E+01 -0.574E+77
  0.752E+01 -0.181E+01 -0.574E+77
  0.752E+01 -0.145E+01 -0.574E+77
  0.752E+01 -0.108E+01 -0.574E+77
  0.752E+01 -0.718E+00 -0.574E+77
  0.752E+01 -0.355E+00 -0.574E+77
  0.752E+01  0.909E-02 -0.574E+77
  0.752E+01  0.373E+00 -0.574E+77
  0.752E+01  0.736E+00 -0.574E+77
  0.752E+01  0.110E+01 -0.574E+77
  0.752E+01  0.146E+01 -0.574E+77
  0.752E+01  0.183E+01 -0.574E+77
  0.752E+01  0.219E+01 -0.574E+77
  0.779E+01 -0.654E+01 -0.283E+77
  0.779E+01 -0.617E+01 -0.283E+77
  0.779E+01 -0.581E+01 -0.283E+77
  0.779E+01 -0.545E+01 -0.283E+77
  0.779E+01 -0.508E+01 -0.283E+77
  0.779E+01 -0.472E+01 -0.283E+77
  0.779E+01 -0.435E+01 -0.283E+77
  0.779E+01 -0.399E+01 -0.283E+77
  0.779E+01 -0.363E+01 -0.283E+77
  0.779E+01 -0.326E+01 -0.283E+77
  0.779E+01 -0.290E+01 -0.283E+77
  0.779E+01 -0.254E+01 -0.283E+77
  0.779E+01 -0.217E+01 -0.283E+77
  0.779E+01 -0.181E+01 -0.283E+77
  0.779E+01 -0.145E+01 -0.283E+77
  0.779E+01 -0.108E+01 -0.283E+77
  0.779E+01 -0.718E+00 -0.283E+77
  0.779E+01 -0.355E+00 -0.283E+77
  0.779E+01  0.909E-02 -0.283E+77
  0.779E+01  0.373E+00 -0.283E+77
  0.779E+01  0.736E+00 -0.283E+77
  0.779E+01  0.110E+01 -0.283E+77
  0.779E+01  0.146E+01 -0.283E+77
  0.779E+01  0.183E+01 -0.283E+77
  0.779E+01  0.219E+01 -0.283E+77
  0.805E+01 -0.654E+01  0.726E+75
  0.805E+01 -0.617E+01  0.726E+75
  0.805E+01 -0.581E+01  0.726E+75
  0.805E+01 -0.545E+01  0.726E+75
  0.805E+01 -0.508E+01  0.726E+75
  0.805E+01 -0.472E+01  0.726E+75
  0.805E+01 -0.435E+01  0.726E+75
  0.805E+01 -0.399E+01  0.726E+75
  0.805E+01 -0.363E+01  0.726E+75
  0.805E+01 -0.326E+01  0.726E+75
  0.805E+01 -0.290E+01  0.726E+75
  0.805E+01 -0.254E+01  0.726E+75
  0.805E+01 -0.217E+01  0.726E+75
  0.805E+01 -0.181E+01  0.726E+75
  0.805E+01 -0.145E+01  0.726E+75
  0.805E+01 -0.108E+01  0.726E+75
  0.805E+01 -0.718E+00  0.726E+75
  0.805E+01 -0.355E+00  0.726E+75
  0.805E+01  0.909E-02  0.726E+75
  0.805E+01  0.373E+00  0.726E+75
  0.805E+01  0.736E+00  0.726E+75
  0.805E+01  0.110E+01  0.726E+75
  0.805E+01  0.146E+01  0.726E+75
  0.805E+01  0.183E+01  0.726E+75
  0.805E+01  0.219E+01  0.726E+75
  0.831E+01 -0.654E+01  0.298E+77
  0.831E+01 -0.617E+01  0.298E+77
  0.831E+01 -0.581E+01  0.298E+77
  0.831E+01 -0.545E+01  0.298E+77
  0.831E+01 -0.508E+01  0.298E+77
  0.831E+01 -0.472E+01  0.298E+77
  0.831E+01 -0.435E+01  0.298E+77
  0.831E+01 -0.399E+01  0.298E+77
  0.831E+01 -0.363E+01  0.298E+77
  0.831E+01 -0.326E+01  0.298E+77
  0.831E+01 -0.290E+01  0.298E+77
  0.831E+01 -0.254E+01  0.298E+77
  0.831E+01 -0.217E+01  0.298E+77
  0.831E+01 -0.181E+01  0.298E+77
  0.831E+01 -0.145E+01  0.298E+77
  0.831E+01 -0.108E+01  0.298E+77
  0.831E+01 -0.718E+00  0.298E+77
  0.831E+01 -0.355E+00  0.298E+77
  0.831E+01  0.909E-02  0.298E+77
  0.831E+01  0.373E+00  0.298E+77
  0.831E+01  0.736E+00  0.298E+77
  0.831E+01  0.110E+01  0.298E+77
  0.831E+01  0.146E+01  0.298E+77
  0.831E+01  0.183E+01  0.298E+77
  0.831E+01  0.219E+01  0.298E+77
  0.857E+01 -0.654E+01  0.588E+77
  0.857E+01 -0.617E+01  0.588E+77
  0.857E+01 -0.581E+01  0.588E+77
  0.857E+01 -0.545E+01  0.588E+77
  0.857E+01 -0.508E+01  0.588E+77
  0.857E+01 -0.472E+01  0.588E+77
  0.857E+01 -0.435E+01  0.588E+77
  0.857E+01 -0.399E+01  0.588E+77
  0.857E+01 -0.363E+01  0.588E+77
  0.857E+01 -0.326E+01  0.588E+77
  0.857E+01 -0.290E+01  0.588E+77
  0.857E+01 -0.254E+01  0.588E+77
  0.857E+01 -0.217E+01  0.588E+77
  0.857E+01 -0.181E+01  0.588E+77
  0.857E+01 -0.145E+01  0.588E+77
  0.857E+01 -0.108E+01  0.588E+77
  0.857E+01 -0.718E+00  0.588E+77
  0.857E+01 -0.355E+00  0.588E+77
  0.857E+01  0.909E-02  0.588E+77
  0.857E+01  0.373E+00  0.588E+77
  0.857E+01  0.736E+00  0.588E+77
  0.857E+01  0.110E+01  0.588E+77
  0.857E+01  0.146E+01  0.588E+77
  0.857E+01  0.183E+01  0.588E+77
  0.857E+01  0.219E+01  0.588E+77
  0.883E+01 -0.654E+01  0.878E+77
  0.883E+01 -0.617E+01  0.878E+77
  0.883E+01 -0.581E+01  0.878E+77
  0.883E+01 -0.545E+01  0.878E+77
  0.883E+01 -0.508E+01  0.878E+77
  0.883E+01 -0.472E+01  0.878E+77
  0.883E+01 -0.435E+01  0.878E+77
  0.883E+01 -0.399E+01  0.878E+77
  0.883E+01 -0.363E+01  0.878E+77
  0.883E+01 -0.326E+01  0.878E+77
  0.883E+01 -0.290E+01  0.878E+77
  0.883E+01 -0.254E+01  0.878E+77
  0.883E+01 -0.217E+01  0.878E+77
  0.883E+01 -0.181E+01  0.878E+77
  0.883E+01 -0.145E+01  0.878E+77
  0.883E+01 -0.108E+01  0.878E+77
  0.883E+01 -0.718E+00  0.878E+77
  0.883E+01 -0.355E+00  0.878E+77
  0.883E+01  0.909E-02  0.878E+77
  0.883E+01  0.373E+00  0.878E+77
  0.883E+01  0.736E+00  0.878E+77
  0.883E+01  0.110E+01  0.878E+77
  0.883E+01  0.146E+01  0.878E+77
  0.883E+01  0.183E+01  0.878E+77
  0.883E+01  0.219E+01  0.878E+77
  0.910E+01 -0.654E+01  0.117E+78
  0.910E+01 -0.617E+01  0.117E+78
  0.910E+01 -0.581E+01  0.117E+78
  0.910E+01 -0.545E+01  0.117E+78
  0.910E+01 -0.508E+01  0.117E+78
  0.910E+01 -0.472E+01  0.117E+78
  0.910E+01 -0.435E+01  0.117E+78
  0.910E+01 -0.399E+01  0.117E+78
  0.910E+01 -0.363E+01  0.117E+78
  0.910E+01 -0.326E+01  0.117E+78
  0.910E+01 -0.290E+01  0.117E+78
  0.910E+01 -0.254E+01  0.117E+78
  0.910E+01 -0.217E+01  0.117E+78
  0.910E+01 -0.181E+01  0.117E+78
  0.910E+01 -0.145E+01  0.117E+78
  0.910E+01 -0.108E+01  0.117E+78
  0.910E+01 -0.718E+00  0.117E+78
  0.910E+01 -0.355E+00  0.117E+78
  0.910E+01  0.909E-02  0.117E+78
  0.910E+01  0.373E+00  0.117E+78
  0.910E+01  0.736E+00  0.117E+78
  0.910E+01  0.110E+01  0.117E+78
  0.910E+01  0.146E+01  0.117E+78
  0.910E+01  0.183E+01  0.117E+78
  0.910E+01  0.219E+01  0.117E+78
  0.936E+01 -0.654E+01  0.146E+78
  0.936E+01 -0.617E+01  0.146E+78
  0.936E+01 -0.581E+01  0.146E+78
  0.936E+01 -0.545E+01  0.146E+78
  0.936E+01 -0.508E+01  0.146E+78
  0.936E+01 -0.472E+01  0.146E+78
  0.936E+01 -0.435E+01  0.146E+78
  0.936E+01 -0.399E+01  0.146E+78
  0.936E+01 -0.363E+01  0.146E+78
  0.936E+01 -0.326E+01  0.146E+78
  0.936E+01 -0.290E+01  0.146E+78
  0.936E+01 -0.254E+01  0.146E+78
  0.936E+01 -0.217E+01  0.146E+78
  0.936E+01 -0.181E+01  0.146E+78
  0.936E+01 -0.145E+01  0.146E+78
  0.936E+01 -0.108E+01  0.146E+78
  0.936E+01 -0.718E+00  0.146E+78
  0.936E+01 -0.355E+00  0.146E+78
  0.936E+01  0.909E-02  0.146E+78
  0.936E+01  0.373E+00  0.146E+78
  0.936E+01  0.736E+00  0.146E+78
  0.936E+01  0.110E+01  0.146E+78
  0.936E+01  0.146E+01  0.146E+78
  0.936E+01  0.183E+01  0.146E+78
  0.936E+01  0.219E+01  0.146E+78
  0.962E+01 -0.654E+01  0.175E+78
  0.962E+01 -0.617E+01  0.175E+78
  0.962E+01 -0.581E+01  0.175E+78
  0.962E+01 -0.545E+01  0.175E+78
  0.962E+01 -0.508E+01  0.175E+78
  0.962E+01 -0.472E+01  0.175E+78
