time	V(vpwrout)	I(Pwrout)
2.210493112147593e-06	1.843235e+00	1.843235e-05
2.220258737147593e-06	1.843285e+00	1.843285e-05
2.230024362147593e-06	1.843320e+00	1.843320e-05
2.239789987147593e-06	1.843340e+00	1.843340e-05
2.249555612147593e-06	1.843344e+00	1.843343e-05
2.259321237147593e-06	1.843332e+00	1.843331e-05
2.269086862147593e-06	1.843305e+00	1.843305e-05
2.278852487147593e-06	1.843264e+00	1.843264e-05
2.288618112147593e-06	1.843210e+00	1.843210e-05
2.298383737147593e-06	1.843146e+00	1.843146e-05
2.302901988191066e-06	1.843113e+00	1.843007e-05
2.302931101265280e-06	1.843112e+00	1.842935e-05
2.302965146752337e-06	1.843112e+00	1.843040e-05
2.303000267678407e-06	1.843112e+00	1.843087e-05
2.303210993234827e-06	1.843110e+00	1.843080e-05
2.307134789197577e-06	1.843077e+00	1.843065e-05
2.311058585160327e-06	1.843043e+00	1.843044e-05
2.314982381123076e-06	1.843007e+00	1.843018e-05
2.318906177085826e-06	1.842970e+00	1.842985e-05
2.322829973048576e-06	1.842931e+00	1.842946e-05
2.326753769011326e-06	1.842891e+00	1.842901e-05
2.330677564974076e-06	1.842850e+00	1.842849e-05
2.340443189974076e-06	1.842743e+00	1.842742e-05
2.350208814974076e-06	1.842630e+00	1.842629e-05
2.359974439974076e-06	1.842512e+00	1.842511e-05
2.369740064974076e-06	1.842390e+00	1.842390e-05
2.379505689974076e-06	1.842267e+00	1.842267e-05
2.389271314974076e-06	1.842143e+00	1.842144e-05
2.399036939974076e-06	1.842020e+00	1.842020e-05
2.408802564974076e-06	1.841899e+00	1.841899e-05
2.418568189974076e-06	1.841779e+00	1.841779e-05
2.428333814974076e-06	1.841663e+00	1.841663e-05
2.438099439974076e-06	1.841550e+00	1.841551e-05
2.447865064974076e-06	1.841442e+00	1.841442e-05
2.457704788134924e-06	1.841337e+00	1.841340e-05
2.458742162386793e-06	1.841326e+00	1.841327e-05
2.459927732960358e-06	1.841314e+00	1.841316e-05
2.462298874107487e-06	1.841290e+00	1.841291e-05
2.465579639381499e-06	1.841258e+00	1.841259e-05
2.472141169929522e-06	1.841197e+00	1.841197e-05
2.478503822510447e-06	1.841141e+00	1.841140e-05
2.485599710201031e-06	1.841083e+00	1.841083e-05
2.492393715496345e-06	1.841033e+00	1.841033e-05
2.501102508492459e-06	1.840979e+00	1.840979e-05
2.510837356383098e-06	1.840930e+00	1.840930e-05
2.520602981383098e-06	1.840893e+00	1.840893e-05
2.525841993867408e-06	1.840878e+00	1.840879e-05
2.528501998022504e-06	1.840873e+00	1.840874e-05
2.530376934306800e-06	1.840870e+00	1.840871e-05
2.532080249254280e-06	1.840867e+00	1.840869e-05
2.535279967381182e-06	1.840864e+00	1.840865e-05
2.538231052844226e-06	1.840862e+00	1.840862e-05
2.540571349998579e-06	1.840861e+00	1.840861e-05
2.543563848168248e-06	1.840860e+00	1.840861e-05
2.545581880556295e-06	1.840861e+00	1.840861e-05
2.547687929579313e-06	1.840862e+00	1.840862e-05
2.551900027625350e-06	1.840865e+00	1.840866e-05
2.560029508171798e-06	1.840877e+00	1.840877e-05
2.569795133171798e-06	1.840899e+00	1.840898e-05
2.579560758171798e-06	1.840928e+00	1.840928e-05
2.589326383171798e-06	1.840966e+00	1.840965e-05
2.599092008171798e-06	1.841010e+00	1.841010e-05
2.608857633171798e-06	1.841061e+00	1.841061e-05
2.618623258171798e-06	1.841117e+00	1.841117e-05
2.628388883171798e-06	1.841178e+00	1.841178e-05
2.638154508171798e-06	1.841242e+00	1.841242e-05
2.647920133171798e-06	1.841309e+00	1.841309e-05
2.657685758171798e-06	1.841378e+00	1.841378e-05
2.667451383171798e-06	1.841449e+00	1.841449e-05
2.677217008171798e-06	1.841521e+00	1.841521e-05
2.696748258171798e-06	1.841669e+00	1.841668e-05
2.706513883171799e-06	1.841744e+00	1.841744e-05
2.716279508171799e-06	1.841819e+00	1.841818e-05
2.726045133171799e-06	1.841892e+00	1.841892e-05
2.735810758171799e-06	1.841964e+00	1.841964e-05
2.745576383171799e-06	1.842031e+00	1.842031e-05
2.755342008171799e-06	1.842094e+00	1.842094e-05
2.765107633171799e-06	1.842152e+00	1.842152e-05
2.774873258171799e-06	1.842202e+00	1.842202e-05
2.784638883171799e-06	1.842244e+00	1.842244e-05
2.794404508171799e-06	1.842278e+00	1.842278e-05
2.804170133171799e-06	1.842305e+00	1.842305e-05
2.813935758171799e-06	1.842325e+00	1.842325e-05
2.823701383171799e-06	1.842340e+00	1.842340e-05
2.833467008171799e-06	1.842351e+00	1.842351e-05
2.843232633171799e-06	1.842358e+00	1.842358e-05
2.852998258171799e-06	1.842362e+00	1.842362e-05
2.862763883171799e-06	1.842363e+00	1.842363e-05
2.872529508171799e-06	1.842362e+00	1.842362e-05
2.882295133171799e-06	1.842358e+00	1.842358e-05
2.892060758171799e-06	1.842354e+00	1.842354e-05
2.901826383171799e-06	1.842349e+00	1.842349e-05
2.911592008171799e-06	1.842344e+00	1.842344e-05
2.921357633171799e-06	1.842340e+00	1.842339e-05
2.931123258171799e-06	1.842336e+00	1.842336e-05
2.940888883171799e-06	1.842332e+00	1.842332e-05
2.950654508171799e-06	1.842328e+00	1.842328e-05
2.960420133171799e-06	1.842323e+00	1.842323e-05
2.970185758171799e-06	1.842317e+00	1.842317e-05
2.979951383171799e-06	1.842310e+00	1.842310e-05
2.989717008171799e-06	1.842303e+00	1.842303e-05
2.999482633171799e-06	1.842297e+00	1.842297e-05
3.009248258171799e-06	1.842293e+00	1.842293e-05
3.019013883171799e-06	1.842291e+00	1.842291e-05
3.028779508171799e-06	1.842293e+00	1.842293e-05
3.038545133171799e-06	1.842299e+00	1.842299e-05
3.048310758171799e-06	1.842310e+00	1.842310e-05
3.058076383171799e-06	1.842327e+00	1.842327e-05
3.067842008171799e-06	1.842349e+00	1.842350e-05
3.077607633171799e-06	1.842377e+00	1.842377e-05
3.087373258171800e-06	1.842409e+00	1.842409e-05
3.097138883171800e-06	1.842443e+00	1.842443e-05
3.106904508171800e-06	1.842481e+00	1.842481e-05
3.116670133171800e-06	1.842520e+00	1.842520e-05
3.126435758171800e-06	1.842561e+00	1.842561e-05
3.136201383171800e-06	1.842604e+00	1.842604e-05
3.145967008171800e-06	1.842647e+00	1.842647e-05
3.155732633171800e-06	1.842690e+00	1.842690e-05
3.165498258171800e-06	1.842733e+00	1.842733e-05
3.175263883171800e-06	1.842775e+00	1.842775e-05
3.185029508171800e-06	1.842815e+00	1.842815e-05
3.194795133171800e-06	1.842853e+00	1.842853e-05
3.204560758171800e-06	1.842890e+00	1.842889e-05
3.214326383171800e-06	1.842924e+00	1.842924e-05
3.224092008171800e-06	1.842957e+00	1.842957e-05
3.233857633171800e-06	1.842989e+00	1.842989e-05
3.243623258171800e-06	1.843019e+00	1.843019e-05
3.253388883171800e-06	1.843047e+00	1.843047e-05
3.263154508171800e-06	1.843071e+00	1.843072e-05
3.272920133171800e-06	1.843092e+00	1.843092e-05
3.282685758171800e-06	1.843108e+00	1.843108e-05
3.292451383171800e-06	1.843118e+00	1.843118e-05
3.302217008171800e-06	1.843122e+00	1.843122e-05
3.311982633171800e-06	1.843118e+00	1.843118e-05
3.321748258171800e-06	1.843105e+00	1.843105e-05
3.331513883171800e-06	1.843084e+00	1.843084e-05
3.341279508171800e-06	1.843053e+00	1.843053e-05
3.351045133171800e-06	1.843012e+00	1.843013e-05
3.360810758171800e-06	1.842963e+00	1.842963e-05
3.370576383171800e-06	1.842905e+00	1.842906e-05
3.375918224177493e-06	1.842871e+00	1.842886e-05
3.375937297663821e-06	1.842871e+00	1.842860e-05
3.375975444636477e-06	1.842870e+00	1.842836e-05
3.375999957327879e-06	1.842870e+00	1.842912e-05
3.376034718134350e-06	1.842870e+00	1.842963e-05
3.376181723853976e-06	1.842869e+00	1.842863e-05
3.379891248964860e-06	1.842842e+00	1.842839e-05
3.383600774075744e-06	1.842813e+00	1.842813e-05
3.387310299186628e-06	1.842783e+00	1.842786e-05
3.391019824297512e-06	1.842753e+00	1.842756e-05
3.394729349408395e-06	1.842721e+00	1.842724e-05
3.398438874519279e-06	1.842688e+00	1.842689e-05
3.402148399630163e-06	1.842654e+00	1.842653e-05
3.411914024630163e-06	1.842559e+00	1.842558e-05
3.421679649630163e-06	1.842457e+00	1.842457e-05
3.431445274630163e-06	1.842349e+00	1.842348e-05
3.441210899630163e-06	1.842235e+00	1.842235e-05
3.443588234660179e-06	1.842206e+00	1.842208e-05
3.445547467984308e-06	1.842182e+00	1.842184e-05
3.447490355032922e-06	1.842158e+00	1.842159e-05
3.451376129130152e-06	1.842108e+00	1.842108e-05
3.457472023016475e-06	1.842027e+00	1.842027e-05
3.464358281062559e-06	1.841934e+00	1.841934e-05
3.471100311362924e-06	1.841839e+00	1.841840e-05
3.478459079313696e-06	1.841733e+00	1.841733e-05
3.486969975096113e-06	1.841606e+00	1.841606e-05
3.496735600096113e-06	1.841458e+00	1.841458e-05
3.506501225096113e-06	1.841307e+00	1.841307e-05
3.516266850096113e-06	1.841154e+00	1.841154e-05
3.526032475096113e-06	1.841000e+00	1.841000e-05
3.535798100096113e-06	1.840846e+00	1.840846e-05
3.545563725096113e-06	1.840694e+00	1.840694e-05
3.555329350096113e-06	1.840545e+00	1.840545e-05
3.565094975096113e-06	1.840401e+00	1.840401e-05
3.574860600096113e-06	1.840263e+00	1.840263e-05
3.584626225096113e-06	1.840132e+00	1.840132e-05
3.594391850096113e-06	1.840008e+00	1.840008e-05
3.601215876973083e-06	1.839924e+00	1.839923e-05
3.601234950459411e-06	1.839924e+00	1.839922e-05
3.601273097432067e-06	1.839923e+00	1.839932e-05
3.601316128960156e-06	1.839923e+00	1.839923e-05
3.601366167502679e-06	1.839921e+00	1.839909e-05
3.601418340536352e-06	1.839920e+00	1.839933e-05
3.601522686603698e-06	1.839918e+00	1.839938e-05
3.601717825051385e-06	1.839914e+00	1.839903e-05
3.602108101946759e-06	1.839906e+00	1.839901e-05
3.602888655737506e-06	1.839889e+00	1.839888e-05
3.613816408807975e-06	1.839680e+00	1.839680e-05
3.623582033807975e-06	1.839529e+00	1.839528e-05
3.633347658807975e-06	1.839409e+00	1.839409e-05
3.643113283807975e-06	1.839320e+00	1.839320e-05
3.649876315827581e-06	1.839280e+00	1.839281e-05
3.651651318380542e-06	1.839273e+00	1.839274e-05
3.653380296214289e-06	1.839268e+00	1.839269e-05
3.656838251881783e-06	1.839260e+00	1.839261e-05
3.658990334135678e-06	1.839257e+00	1.839259e-05
3.660907457792389e-06	1.839257e+00	1.839258e-05
3.662268699869013e-06	1.839257e+00	1.839258e-05
3.664016984809317e-06	1.839257e+00	1.839258e-05
3.665703085669394e-06	1.839258e+00	1.839259e-05
3.667902277818153e-06	1.839261e+00	1.839261e-05
3.670632596178983e-06	1.839266e+00	1.839266e-05
3.674417050708263e-06	1.839275e+00	1.839275e-05
3.680487628693985e-06	1.839296e+00	1.839296e-05
3.690253253693985e-06	1.839344e+00	1.839344e-05
3.700018878693985e-06	1.839407e+00	1.839407e-05
3.709784503693985e-06	1.839487e+00	1.839488e-05
3.719550128693985e-06	1.839584e+00	1.839584e-05
3.729315753693985e-06	1.839694e+00	1.839694e-05
3.739081378693985e-06	1.839819e+00	1.839819e-05
3.748847003693985e-06	1.839957e+00	1.839957e-05
3.758612628693985e-06	1.840105e+00	1.840105e-05
3.768378253693985e-06	1.840263e+00	1.840263e-05
3.778143878693985e-06	1.840430e+00	1.840430e-05
3.787909503693985e-06	1.840605e+00	1.840605e-05
3.797675128693985e-06	1.840787e+00	1.840787e-05
3.807440753693985e-06	1.840974e+00	1.840974e-05
3.817206378693985e-06	1.841165e+00	1.841164e-05
3.826972003693984e-06	1.841358e+00	1.841357e-05
3.836737628693984e-06	1.841550e+00	1.841550e-05
3.846503253693984e-06	1.841741e+00	1.841741e-05
3.856268878693983e-06	1.841929e+00	1.841929e-05
3.866034503693983e-06	1.842112e+00	1.842113e-05
3.875800128693982e-06	1.842290e+00	1.842290e-05
3.885565753693982e-06	1.842461e+00	1.842461e-05
3.895331378693982e-06	1.842625e+00	1.842625e-05
3.905097003693981e-06	1.842781e+00	1.842781e-05
3.914862628693981e-06	1.842927e+00	1.842927e-05
3.924628253693980e-06	1.843062e+00	1.843062e-05
3.934393878693980e-06	1.843185e+00	1.843185e-05
3.944159503693980e-06	1.843294e+00	1.843293e-05
3.953925128693979e-06	1.843387e+00	1.843386e-05
3.963690753693979e-06	1.843462e+00	1.843462e-05
3.973456378693978e-06	1.843519e+00	1.843519e-05
3.983222003693978e-06	1.843556e+00	1.843556e-05
3.992987628693978e-06	1.843573e+00	1.843573e-05
4.002753253693977e-06	1.843569e+00	1.843569e-05
4.012518878693977e-06	1.843546e+00	1.843546e-05
4.022284503693976e-06	1.843503e+00	1.843503e-05
4.032050128693976e-06	1.843442e+00	1.843442e-05
4.041815753693976e-06	1.843365e+00	1.843365e-05
4.051581378693975e-06	1.843274e+00	1.843274e-05
4.054574092171133e-06	1.843243e+00	1.843258e-05
4.054579782642337e-06	1.843243e+00	1.843263e-05
4.054591163584745e-06	1.843243e+00	1.843238e-05
4.054609372951070e-06	1.843243e+00	1.843226e-05
4.054628625383523e-06	1.843242e+00	1.843305e-05
4.054667130248429e-06	1.843242e+00	1.843328e-05
4.054744139978241e-06	1.843241e+00	1.843242e-05
4.061527818018682e-06	1.843160e+00	1.843160e-05
4.068311496059122e-06	1.843073e+00	1.843073e-05
4.075095174099563e-06	1.842982e+00	1.842981e-05
4.081878852140003e-06	1.842885e+00	1.842884e-05
4.088662530180444e-06	1.842783e+00	1.842782e-05
4.095446208220884e-06	1.842676e+00	1.842675e-05
4.102229886261325e-06	1.842563e+00	1.842563e-05
4.111995511261324e-06	1.842397e+00	1.842397e-05
4.121761136261324e-06	1.842225e+00	1.842225e-05
4.131526761261323e-06	1.842048e+00	1.842047e-05
4.141292386261323e-06	1.841867e+00	1.841867e-05
4.151058011261323e-06	1.841683e+00	1.841683e-05
4.160823636261322e-06	1.841496e+00	1.841496e-05
4.167564977222390e-06	1.841366e+00	1.841366e-05
4.170561960565848e-06	1.841308e+00	1.841307e-05
4.172793672654523e-06	1.841264e+00	1.841265e-05
