time	V(vpwrout)	I(Pwrout)
Step Information: Freq=500K  (Run: 1/7)
3.473064895636023e-007	1.647334e+000	1.647044e-005
3.473167624867124e-007	1.647334e+000	1.647277e-005
3.473373083329327e-007	1.647333e+000	1.647347e-005
3.473784000253732e-007	1.647333e+000	1.647316e-005
3.474605834102543e-007	1.647333e+000	1.647338e-005
3.475901205908401e-007	1.647332e+000	1.647321e-005
3.543952994885538e-007	1.647298e+000	1.647298e-005
3.614200002861938e-007	1.647258e+000	1.647258e-005
3.711856252861938e-007	1.647197e+000	1.647197e-005
3.809512502861938e-007	1.647129e+000	1.647129e-005
3.907168752861938e-007	1.647054e+000	1.647053e-005
4.004825002861939e-007	1.646972e+000	1.646973e-005
4.033272348542943e-007	1.646948e+000	1.646948e-005
4.044521045981703e-007	1.646937e+000	1.646937e-005
4.052270085170969e-007	1.646931e+000	1.646930e-005
4.062124167057147e-007	1.646922e+000	1.646922e-005
4.081832330829504e-007	1.646904e+000	1.646904e-005
4.121248658374219e-007	1.646867e+000	1.646868e-005
4.163420366927381e-007	1.646828e+000	1.646828e-005
4.201507160473485e-007	1.646793e+000	1.646792e-005
4.238538906373826e-007	1.646758e+000	1.646757e-005
4.277811471610036e-007	1.646721e+000	1.646721e-005
4.313741059717182e-007	1.646687e+000	1.646687e-005
4.340310269460982e-007	1.646661e+000	1.646662e-005
4.369115013735872e-007	1.646633e+000	1.646633e-005
4.395577530817176e-007	1.646607e+000	1.646607e-005
4.432061185370847e-007	1.646571e+000	1.646570e-005
4.474535596193240e-007	1.646529e+000	1.646528e-005
4.529147687881936e-007	1.646474e+000	1.646474e-005
4.590271847126084e-007	1.646413e+000	1.646413e-005
4.666844148097313e-007	1.646336e+000	1.646336e-005
4.756057635806760e-007	1.646246e+000	1.646246e-005
4.853713885806760e-007	1.646147e+000	1.646147e-005
5.049026385806761e-007	1.645947e+000	1.645947e-005
5.146682635806761e-007	1.645846e+000	1.645846e-005
5.244338885806761e-007	1.645744e+000	1.645744e-005
5.341995135806762e-007	1.645639e+000	1.645639e-005
5.424999569123851e-007	1.645540e+000	1.645540e-005
5.441998467746254e-007	1.645511e+000	1.645556e-005
5.442270690313202e-007	1.645510e+000	1.645571e-005
5.442815135447097e-007	1.645509e+000	1.645579e-005
5.443440610469994e-007	1.645507e+000	1.645543e-005
5.444200771223261e-007	1.645505e+000	1.645526e-005
5.445366891065632e-007	1.645502e+000	1.645511e-005
5.446964598043240e-007	1.645499e+000	1.645501e-005
5.449480932490714e-007	1.645493e+000	1.645493e-005
5.487362332180680e-007	1.645406e+000	1.645406e-005
5.639496363929291e-007	1.645076e+000	1.645076e-005
5.834808863929292e-007	1.644695e+000	1.644695e-005
5.932465113929292e-007	1.644523e+000	1.644523e-005
6.030121363929292e-007	1.644364e+000	1.644364e-005
6.127777613929293e-007	1.644217e+000	1.644217e-005
6.225433863929293e-007	1.644084e+000	1.644084e-005
6.323090113929293e-007	1.643964e+000	1.643965e-005
6.420746363929293e-007	1.643859e+000	1.643859e-005
6.518402613929294e-007	1.643767e+000	1.643767e-005
6.616058863929294e-007	1.643689e+000	1.643689e-005
6.713715113929294e-007	1.643623e+000	1.643624e-005
6.811371363929294e-007	1.643567e+000	1.643567e-005
6.909027613929295e-007	1.643519e+000	1.643519e-005
7.201996363929295e-007	1.643413e+000	1.643413e-005
7.299652613929296e-007	1.643391e+000	1.643391e-005
7.397308863929296e-007	1.643375e+000	1.643375e-005
7.494965113929296e-007	1.643365e+000	1.643365e-005
7.530455711825458e-007	1.643363e+000	1.643362e-005
7.552193781937079e-007	1.643362e+000	1.643363e-005
7.563600921548807e-007	1.643362e+000	1.643363e-005
7.568264299292589e-007	1.643362e+000	1.643362e-005
7.571259691562613e-007	1.643361e+000	1.643368e-005
7.573248339952571e-007	1.643361e+000	1.643374e-005
7.575057061654246e-007	1.643361e+000	1.643375e-005
7.578210763020107e-007	1.643361e+000	1.643368e-005
7.584518165751831e-007	1.643361e+000	1.643361e-005
7.597132971215277e-007	1.643361e+000	1.643360e-005
7.620650244854614e-007	1.643361e+000	1.643361e-005
7.645230404253731e-007	1.643362e+000	1.643362e-005
7.679157990577952e-007	1.643362e+000	1.643362e-005
7.719819857608592e-007	1.643364e+000	1.643363e-005
7.792737231776781e-007	1.643367e+000	1.643367e-005
7.890393481776781e-007	1.643375e+000	1.643375e-005
7.988049731776781e-007	1.643384e+000	1.643384e-005
8.062521565364088e-007	1.643392e+000	1.643392e-005
8.141697533801906e-007	1.643400e+000	1.643400e-005
8.239353783801906e-007	1.643410e+000	1.643409e-005
8.337010033801906e-007	1.643417e+000	1.643417e-005
8.434666283801907e-007	1.643423e+000	1.643423e-005
8.532322533801907e-007	1.643427e+000	1.643427e-005
8.629978783801907e-007	1.643429e+000	1.643429e-005
8.727635033801907e-007	1.643428e+000	1.643428e-005
8.825291283801908e-007	1.643425e+000	1.643425e-005
8.922947533801908e-007	1.643418e+000	1.643418e-005
8.987400487956301e-007	1.643412e+000	1.643413e-005
9.011882667542869e-007	1.643410e+000	1.643504e-005
9.012008201237141e-007	1.643410e+000	1.643520e-005
9.012259268625686e-007	1.643410e+000	1.643528e-005
9.012509249528976e-007	1.643410e+000	1.643483e-005
9.012797688219507e-007	1.643410e+000	1.643415e-005
9.013132888861674e-007	1.643410e+000	1.643343e-005
9.014860609430799e-007	1.643409e+000	1.643420e-005
9.054423867998431e-007	1.643404e+000	1.643406e-005
9.084659452947303e-007	1.643400e+000	1.643400e-005
9.114034621753215e-007	1.643396e+000	1.643395e-005
9.157362279898506e-007	1.643388e+000	1.643387e-005
9.176690522960413e-007	1.643385e+000	1.643384e-005
9.199549502487880e-007	1.643380e+000	1.643380e-005
9.224719766387841e-007	1.643375e+000	1.643376e-005
9.256826041701505e-007	1.643368e+000	1.643368e-005
9.288627533665047e-007	1.643360e+000	1.643360e-005
9.317959665270177e-007	1.643353e+000	1.643353e-005
9.348980330548614e-007	1.643344e+000	1.643347e-005
9.358693277852312e-007	1.643342e+000	1.643332e-005
9.358799356554979e-007	1.643342e+000	1.643312e-005
9.359011513960313e-007	1.643342e+000	1.643295e-005
9.359435828770981e-007	1.643341e+000	1.643361e-005
9.360284458392317e-007	1.643341e+000	1.643367e-005
9.361196580927276e-007	1.643340e+000	1.643325e-005
9.362362968558967e-007	1.643340e+000	1.643319e-005
9.363790970636511e-007	1.643339e+000	1.643323e-005
9.366646974791598e-007	1.643338e+000	1.643332e-005
9.372358983101772e-007	1.643335e+000	1.643334e-005
9.406631032962819e-007	1.643315e+000	1.643315e-005
9.452327099444214e-007	1.643288e+000	1.643288e-005
9.508786861767218e-007	1.643254e+000	1.643254e-005
9.575977974466959e-007	1.643211e+000	1.643211e-005
9.651917587990594e-007	1.643159e+000	1.643159e-005
9.844740116567605e-007	1.643015e+000	1.643016e-005
9.942396366567605e-007	1.642935e+000	1.642935e-005
1.004005261656761e-006	1.642850e+000	1.642850e-005
1.013770886656761e-006	1.642759e+000	1.642759e-005
1.023536511656761e-006	1.642663e+000	1.642663e-005
1.043067761656761e-006	1.642455e+000	1.642455e-005
1.052833386656761e-006	1.642342e+000	1.642342e-005
1.062599011656761e-006	1.642226e+000	1.642226e-005
1.072364636656761e-006	1.642111e+000	1.642111e-005
1.082130261656761e-006	1.642001e+000	1.642001e-005
1.091895886656761e-006	1.641901e+000	1.641901e-005
1.101661511656761e-006	1.641812e+000	1.641812e-005
1.111427136656761e-006	1.641736e+000	1.641736e-005
1.121192761656761e-006	1.641672e+000	1.641672e-005
1.130958386656761e-006	1.641622e+000	1.641621e-005
1.140724011656761e-006	1.641585e+000	1.641585e-005
1.150489636656761e-006	1.641561e+000	1.641560e-005
1.154180706947697e-006	1.641555e+000	1.641555e-005
1.156542291653195e-006	1.641553e+000	1.641553e-005
1.157895383768662e-006	1.641552e+000	1.641552e-005
1.158694459346044e-006	1.641552e+000	1.641551e-005
1.159164628351108e-006	1.641552e+000	1.641553e-005
1.159459384754802e-006	1.641552e+000	1.641562e-005
1.159672072993567e-006	1.641552e+000	1.641562e-005
1.159976191439890e-006	1.641552e+000	1.641549e-005
1.160308054171454e-006	1.641552e+000	1.641546e-005
1.160971779634581e-006	1.641552e+000	1.641553e-005
1.161989605586747e-006	1.641552e+000	1.641554e-005
1.163213450874762e-006	1.641552e+000	1.641553e-005
1.167044780627632e-006	1.641554e+000	1.641555e-005
1.170276881228982e-006	1.641556e+000	1.641557e-005
1.176741082431682e-006	1.641564e+000	1.641564e-005
1.186096428801782e-006	1.641581e+000	1.641581e-005
1.195862053801782e-006	1.641605e+000	1.641605e-005
1.205627678801782e-006	1.641637e+000	1.641637e-005
1.225158928801782e-006	1.641722e+000	1.641722e-005
1.244690178801782e-006	1.641833e+000	1.641833e-005
1.264221428801782e-006	1.641971e+000	1.641971e-005
1.273987053801782e-006	1.642050e+000	1.642050e-005
1.283752678801782e-006	1.642136e+000	1.642136e-005
1.293518303801782e-006	1.642230e+000	1.642230e-005
1.303283928801782e-006	1.642330e+000	1.642330e-005
1.313049553801782e-006	1.642438e+000	1.642438e-005
1.322815178801782e-006	1.642553e+000	1.642553e-005
1.332580803801782e-006	1.642675e+000	1.642675e-005
1.342346428801782e-006	1.642803e+000	1.642802e-005
1.352112053801783e-006	1.642932e+000	1.642932e-005
1.361877678801783e-006	1.643064e+000	1.643063e-005
1.381408928801783e-006	1.643327e+000	1.643327e-005
1.391174553801783e-006	1.643458e+000	1.643458e-005
1.400940178801783e-006	1.643589e+000	1.643589e-005
1.410705803801783e-006	1.643719e+000	1.643719e-005
1.420471428801783e-006	1.643847e+000	1.643847e-005
1.430237053801783e-006	1.643974e+000	1.643974e-005
1.440002678801783e-006	1.644098e+000	1.644098e-005
1.449768303801783e-006	1.644220e+000	1.644219e-005
1.469299553801783e-006	1.644454e+000	1.644454e-005
1.488830803801783e-006	1.644677e+000	1.644677e-005
1.498596428801783e-006	1.644784e+000	1.644784e-005
1.508362053801783e-006	1.644889e+000	1.644889e-005
1.518127678801783e-006	1.644989e+000	1.644989e-005
1.527893303801783e-006	1.645086e+000	1.645085e-005
1.537658928801783e-006	1.645177e+000	1.645177e-005
1.547424553801783e-006	1.645263e+000	1.645263e-005
1.557190178801783e-006	1.645344e+000	1.645344e-005
1.566955803801783e-006	1.645418e+000	1.645418e-005
1.573620086178435e-006	1.645547e+000	1.645546e-005
1.575834567375219e-006	1.645699e+000	1.645692e-005
1.575871771424392e-006	1.645705e+000	1.645710e-005
1.575946179522738e-006	1.645722e+000	1.645752e-005
1.576094995719431e-006	1.645760e+000	1.645784e-005
1.576728450191411e-006	1.645981e+000	1.645989e-005
1.577487096769715e-006	1.646383e+000	1.646389e-005
1.579004389926323e-006	1.647599e+000	1.647596e-005
1.581928111399628e-006	1.651068e+000	1.651064e-005
1.585144491581181e-006	1.656691e+000	1.656691e-005
1.591577251944287e-006	1.672461e+000	1.672462e-005
1.600475825404834e-006	1.700381e+000	1.700382e-005
1.610241450404834e-006	1.736542e+000	1.736543e-005
1.620007075404834e-006	1.775871e+000	1.775872e-005
1.629772700404834e-006	1.815948e+000	1.815948e-005
1.639538325404834e-006	1.854811e+000	1.854811e-005
1.649303950404834e-006	1.890923e+000	1.890922e-005
1.659069575404834e-006	1.923047e+000	1.923046e-005
1.668835200404834e-006	1.950204e+000	1.950204e-005
1.678600825404834e-006	1.971645e+000	1.971645e-005
1.688366450404834e-006	1.986826e+000	1.986827e-005
1.698132075404834e-006	1.996433e+000	1.996433e-005
1.701962835580747e-006	1.998451e+000	1.998452e-005
1.704366131277268e-006	1.998971e+000	1.998972e-005
1.705781018100577e-006	1.999080e+000	1.999080e-005
1.706275033024714e-006	1.999087e+000	1.999084e-005
1.706762874410439e-006	1.999086e+000	1.999088e-005
1.707045780395537e-006	1.999086e+000	1.999091e-005
1.707301261474555e-006	1.999085e+000	1.999084e-005
1.707757151540853e-006	1.999084e+000	1.999077e-005
1.708498165523224e-006	1.999082e+000	1.999082e-005
1.709980193487966e-006	1.999079e+000	1.999080e-005
1.712944249417450e-006	1.999071e+000	1.999072e-005
1.718872361276418e-006	1.999056e+000	1.999056e-005
1.728637986276418e-006	1.999028e+000	1.999028e-005
1.731116409638211e-006	1.999021e+000	1.999006e-005
1.731121525423489e-006	1.999021e+000	1.999001e-005
1.731131756994045e-006	1.999021e+000	1.999022e-005
1.731152220135156e-006	1.999021e+000	1.999063e-005
1.731176381803878e-006	1.999021e+000	1.999014e-005
1.731224705141321e-006	1.999021e+000	1.998979e-005
1.731321351816207e-006	1.999020e+000	1.999002e-005
1.735395827113434e-006	1.999007e+000	1.999008e-005
1.739135674409626e-006	1.998995e+000	1.998995e-005
1.756217470390501e-006	1.998930e+000	1.998930e-005
1.765983095390501e-006	1.998889e+000	1.998888e-005
1.775748720390501e-006	1.998844e+000	1.998843e-005
1.785514345390501e-006	1.998796e+000	1.998796e-005
1.795279970390501e-006	1.998746e+000	1.998746e-005
1.805045595390501e-006	1.998694e+000	1.998694e-005
1.814811220390502e-006	1.998641e+000	1.998641e-005
1.824576845390502e-006	1.998588e+000	1.998587e-005
1.834342470390502e-006	1.998535e+000	1.998534e-005
1.844108095390502e-006	1.998482e+000	1.998482e-005
1.853873720390502e-006	1.998431e+000	1.998431e-005
1.863639345390502e-006	1.998382e+000	1.998381e-005
1.873404970390502e-006	1.998333e+000	1.998332e-005
1.883170595390502e-006	1.998284e+000	1.998284e-005
1.902701845390502e-006	1.998182e+000	1.998182e-005
1.922233095390502e-006	1.998076e+000	1.998076e-005
1.931998720390502e-006	1.998021e+000	1.998021e-005
1.941764345390502e-006	1.997964e+000	1.997964e-005
1.961295595390502e-006	1.997848e+000	1.997848e-005
1.990592470390502e-006	1.997664e+000	1.997664e-005
2.010123720390502e-006	1.997535e+000	1.997535e-005
2.019889345390502e-006	1.997468e+000	1.997468e-005
2.022267403820257e-006	1.997452e+000	1.997451e-005
2.024109729715264e-006	1.997439e+000	1.997439e-005
2.025048946398659e-006	1.997433e+000	1.997434e-005
2.026264745694038e-006	1.997424e+000	1.997427e-005
2.028696344284793e-006	1.997406e+000	1.997409e-005
2.033559541466305e-006	1.997370e+000	1.997371e-005
2.038361610598166e-006	1.997334e+000	1.997334e-005
2.043295172283803e-006	1.997295e+000	1.997295e-005
2.047815883409065e-006	1.997260e+000	1.997259e-005
2.052881316538527e-006	1.997219e+000	1.997218e-005
2.058035895977686e-006	1.997177e+000	1.997177e-005
2.063912642850069e-006	1.997128e+000	1.997128e-005
2.070143662997739e-006	1.997076e+000	1.997075e-005
2.077492066331646e-006	1.997012e+000	1.997011e-005
2.085824166256053e-006	1.996938e+000	1.996937e-005
2.095589791256053e-006	1.996847e+000	1.996847e-005
2.105355416256053e-006	1.996753e+000	1.996753e-005
2.115121041256053e-006	1.996655e+000	1.996654e-005
2.124886666256053e-006	1.996552e+000	1.996552e-005
2.134652291256053e-006	1.996444e+000	1.996444e-005
2.154183541256053e-006	1.996215e+000	1.996215e-005
2.173714791256053e-006	1.995968e+000	1.995968e-005
2.183480416256053e-006	1.995838e+000	1.995838e-005
2.193246041256053e-006	1.995702e+000	1.995701e-005
2.203011666256053e-006	1.995559e+000	1.995559e-005
2.212777291256053e-006	1.995410e+000	1.995410e-005
2.216767101084721e-006	1.995343e+000	1.995344e-005
2.218704271441517e-006	1.995305e+000	1.995287e-005
2.218708901148734e-006	1.995305e+000	1.995342e-005
2.218718160563168e-006	1.995305e+000	1.995452e-005
2.218736679392036e-006	1.995304e+000	1.995325e-005
2.218758921062225e-006	1.995304e+000	1.995195e-005
2.218829313078624e-006	1.995302e+000	1.995355e-005
2.218923169100489e-006	1.995299e+000	1.995333e-005
2.219110881144218e-006	1.995292e+000	1.995295e-005
2.219486305231677e-006	1.995280e+000	1.995270e-005
2.240514652855443e-006	1.994577e+000	1.994577e-005
2.260045902855443e-006	1.993932e+000	1.993931e-005
2.269811527855443e-006	1.993613e+000	1.993613e-005
2.279577152855443e-006	1.993301e+000	1.993301e-005
2.289342777855443e-006	1.992996e+000	1.992996e-005
2.299108402855443e-006	1.992699e+000	1.992699e-005
2.308874027855443e-006	1.992412e+000	1.992412e-005
2.318639652855443e-006	1.992135e+000	1.992135e-005
2.328405277855443e-006	1.991869e+000	1.991868e-005
2.338170902855443e-006	1.991615e+000	1.991614e-005
2.347936527855443e-006	1.991374e+000	1.991373e-005
2.357702152855443e-006	1.991147e+000	1.991146e-005
2.367467777855443e-006	1.990935e+000	1.990935e-005
2.377233402855443e-006	1.990739e+000	1.990739e-005
2.396764652855443e-006	1.990401e+000	1.990400e-005
2.416295902855443e-006	1.990134e+000	1.990134e-005
2.426061527855443e-006	1.990029e+000	1.990029e-005
2.435827152855443e-006	1.989942e+000	1.989942e-005
2.445592777855443e-006	1.989875e+000	1.989875e-005
2.455358402855443e-006	1.989827e+000	1.989827e-005
2.465124027855443e-006	1.989796e+000	1.989796e-005
2.467929412663210e-006	1.989791e+000	1.989791e-005
2.469202629747262e-006	1.989789e+000	1.989788e-005
2.470511672027279e-006	1.989788e+000	1.989789e-005
2.471788115164271e-006	1.989788e+000	1.989788e-005
2.473195330351704e-006	1.989787e+000	1.989785e-005
2.474567048307080e-006	1.989787e+000	1.989785e-005
2.476253229173736e-006	1.989788e+000	1.989787e-005
2.477823842722257e-006	1.989788e+000	1.989788e-005
2.483434884089099e-006	1.989793e+000	1.989792e-005
2.486193671138645e-006	1.989796e+000	1.989796e-005
2.490086071601466e-006	1.989803e+000	1.989803e-005
2.495675613945352e-006	1.989816e+000	1.989817e-005
2.505264088794435e-006	1.989847e+000	1.989847e-005
2.515029713794435e-006	1.989888e+000	1.989888e-005
2.524795338794435e-006	1.989939e+000	1.989939e-005
2.534560963794435e-006	1.990000e+000	1.990000e-005
2.544326588794435e-006	1.990070e+000	1.990070e-005
2.554092213794435e-006	1.990147e+000	1.990147e-005
2.563857838794435e-006	1.990232e+000	1.990231e-005
2.573623463794435e-006	1.990322e+000	1.990322e-005
2.593154713794435e-006	1.990519e+000	1.990519e-005
2.602920338794435e-006	1.990625e+000	1.990625e-005
2.612685963794435e-006	1.990735e+000	1.990734e-005
2.622451588794435e-006	1.990848e+000	1.990848e-005
2.632217213794435e-006	1.990964e+000	1.990965e-005
2.651748463794435e-006	1.991203e+000	1.991203e-005
2.671279713794435e-006	1.991448e+000	1.991448e-005
2.690810963794435e-006	1.991700e+000	1.991700e-005
2.700576588794435e-006	1.991830e+000	1.991829e-005
2.720107838794435e-006	1.992091e+000	1.992091e-005
2.729873463794435e-006	1.992223e+000	1.992222e-005
2.739639088794435e-006	1.992353e+000	1.992353e-005
2.749404713794435e-006	1.992483e+000	1.992483e-005
2.759170338794435e-006	1.992610e+000	1.992610e-005
2.768935963794435e-006	1.992735e+000	1.992735e-005
2.778701588794435e-006	1.992857e+000	1.992856e-005
2.788467213794435e-006	1.992975e+000	1.992975e-005
2.798232838794435e-006	1.993090e+000	1.993090e-005
2.807998463794435e-006	1.993201e+000	1.993201e-005
2.817764088794435e-006	1.993309e+000	1.993309e-005
2.827529713794435e-006	1.993416e+000	1.993416e-005
2.837295338794435e-006	1.993520e+000	1.993520e-005
2.856826588794435e-006	1.993722e+000	1.993722e-005
2.876357838794435e-006	1.993916e+000	1.993917e-005
2.886123463794436e-006	1.994011e+000	1.994011e-005
2.895889088794436e-006	1.994104e+000	1.994103e-005
2.905654713794436e-006	1.994195e+000	1.994195e-005
2.925185963794436e-006	1.994374e+000	1.994373e-005
2.934951588794436e-006	1.994461e+000	1.994461e-005
2.944717213794436e-006	1.994546e+000	1.994546e-005
2.964248463794436e-006	1.994707e+000	1.994707e-005
2.974014088794436e-006	1.994783e+000	1.994783e-005
2.983779713794436e-006	1.994856e+000	1.994856e-005
2.993545338794436e-006	1.994926e+000	1.994926e-005
3.003310963794436e-006	1.994994e+000	1.994994e-005
3.013076588794436e-006	1.995059e+000	1.995058e-005
3.022842213794436e-006	1.995122e+000	1.995122e-005
3.032607838794436e-006	1.995183e+000	1.995183e-005
3.042373463794436e-006	1.995243e+000	1.995244e-005
3.061904713794436e-006	1.995361e+000	1.995362e-005
3.071670338794436e-006	1.995418e+000	1.995419e-005
3.081435963794436e-006	1.995474e+000	1.995474e-005
3.091201588794436e-006	1.995527e+000	1.995527e-005
3.100967213794436e-006	1.995578e+000	1.995578e-005
3.120498463794436e-006	1.995671e+000	1.995670e-005
3.130264088794436e-006	1.995712e+000	1.995712e-005
3.140029713794436e-006	1.995750e+000	1.995750e-005
3.149795338794436e-006	1.995783e+000	1.995784e-005
3.159560963794436e-006	1.995813e+000	1.995813e-005
3.169326588794436e-006	1.995838e+000	1.995838e-005
3.179092213794436e-006	1.995858e+000	1.995858e-005
3.188857838794436e-006	1.995873e+000	1.995873e-005
3.198623463794436e-006	1.995883e+000	1.995883e-005
3.208389088794436e-006	1.995888e+000	1.995888e-005
3.218154713794436e-006	1.995889e+000	1.995889e-005
3.227920338794436e-006	1.995885e+000	1.995885e-005
3.237685963794436e-006	1.995876e+000	1.995876e-005
3.247451588794436e-006	1.995863e+000	1.995863e-005
3.257217213794436e-006	1.995845e+000	1.995846e-005
3.266982838794437e-006	1.995823e+000	1.995823e-005
3.276748463794437e-006	1.995795e+000	1.995795e-005
3.286514088794437e-006	1.995761e+000	1.995761e-005
3.296279713794437e-006	1.995722e+000	1.995724e-005
3.298465645484747e-006	1.995713e+000	1.995974e-005
3.298509519336652e-006	1.995712e+000	1.995653e-005
3.298611433741675e-006	1.995712e+000	1.995694e-005
3.308386351122678e-006	1.995662e+000	1.995663e-005
3.327498112056225e-006	1.995545e+000	1.995545e-005
3.347029362056225e-006	1.995397e+000	1.995397e-005
3.366560612056225e-006	1.995221e+000	1.995220e-005
3.386091862056225e-006	1.995017e+000	1.995016e-005
3.405623112056225e-006	1.994787e+000	1.994787e-005
3.425154362056225e-006	1.994534e+000	1.994534e-005
3.444685612056225e-006	1.994259e+000	1.994259e-005
3.454451237056225e-006	1.994114e+000	1.994114e-005
3.464216862056225e-006	1.993964e+000	1.993964e-005
3.473982487056225e-006	1.993810e+000	1.993810e-005
3.481763602423485e-006	1.993684e+000	1.993685e-005
3.483926811336341e-006	1.993648e+000	1.993633e-005
3.484821743896496e-006	1.993633e+000	1.993640e-005
3.485776338627328e-006	1.993617e+000	1.993617e-005
3.487685528088993e-006	1.993584e+000	1.993584e-005
3.491097213907702e-006	1.993525e+000	1.993524e-005
3.495630850941848e-006	1.993444e+000	1.993443e-005
3.500575423316500e-006	1.993354e+000	1.993354e-005
3.505203540078251e-006	1.993269e+000	1.993269e-005
3.510020529023401e-006	1.993179e+000	1.993179e-005
3.514992579995904e-006	1.993086e+000	1.993085e-005
3.520480539045278e-006	1.992981e+000	1.992981e-005
3.526372772534557e-006	1.992867e+000	1.992867e-005
3.533076729292737e-006	1.992737e+000	1.992737e-005
3.540677094455836e-006	1.992587e+000	1.992587e-005
3.549840070986053e-006	1.992405e+000	1.992405e-005
3.559605695986053e-006	1.992210e+000	1.992210e-005
3.569371320986053e-006	1.992015e+000	1.992014e-005
3.579136945986053e-006	1.991819e+000	1.991819e-005
3.588902570986053e-006	1.991624e+000	1.991624e-005
3.608433820986053e-006	1.991239e+000	1.991239e-005
3.627965070986053e-006	1.990862e+000	1.990863e-005
3.647496320986053e-006	1.990495e+000	1.990495e-005
3.657261945986053e-006	1.990316e+000	1.990315e-005
3.667027570986053e-006	1.990137e+000	1.990137e-005
3.676793195986053e-006	1.989950e+000	1.989949e-005
3.679011992757471e-006	1.989896e+000	1.989786e-005
3.679025320948825e-006	1.989895e+000	1.989895e-005
3.679043091870631e-006	1.989895e+000	1.989925e-005
3.679180707480056e-006	1.989890e+000	1.989891e-005
3.679592590105687e-006	1.989875e+000	1.989882e-005
3.696617071965072e-006	1.989323e+000	1.989323e-005
3.716148321965072e-006	1.988772e+000	1.988772e-005
3.735679571965072e-006	1.988313e+000	1.988313e-005
3.755210821965072e-006	1.987946e+000	1.987946e-005
3.774742071965072e-006	1.987667e+000	1.987667e-005
3.794273321965072e-006	1.987473e+000	1.987473e-005
3.804038946965072e-006	1.987407e+000	1.987407e-005
3.813804571965072e-006	1.987358e+000	1.987358e-005
3.818849704854559e-006	1.987340e+000	1.987342e-005
3.820466354429507e-006	1.987335e+000	1.987334e-005
3.821504673114667e-006	1.987333e+000	1.987333e-005
3.823581310484988e-006	1.987329e+000	1.987329e-005
3.826815901477968e-006	1.987324e+000	1.987324e-005
3.829916834650855e-006	1.987321e+000	1.987320e-005
3.831754452150024e-006	1.987319e+000	1.987320e-005
3.833590044246282e-006	1.987319e+000	1.987321e-005
3.835245983389871e-006	1.987319e+000	1.987321e-005
3.836911529300080e-006	1.987319e+000	1.987320e-005
3.838706476825465e-006	1.987319e+000	1.987319e-005
3.841105650157035e-006	1.987320e+000	1.987320e-005
3.845903996820174e-006	1.987324e+000	1.987324e-005
3.853110958809449e-006	1.987333e+000	1.987333e-005
3.862876583809449e-006	1.987351e+000	1.987351e-005
3.872642208809448e-006	1.987375e+000	1.987376e-005
3.882407833809448e-006	1.987407e+000	1.987407e-005
3.892173458809447e-006	1.987446e+000	1.987445e-005
3.901939083809447e-006	1.987490e+000	1.987490e-005
3.911704708809447e-006	1.987541e+000	1.987541e-005
3.921470333809446e-006	1.987598e+000	1.987598e-005
3.931235958809446e-006	1.987659e+000	1.987659e-005
3.941001583809445e-006	1.987725e+000	1.987726e-005
3.950767208809445e-006	1.987795e+000	1.987796e-005
3.960532833809445e-006	1.987869e+000	1.987869e-005
3.970298458809444e-006	1.987945e+000	1.987944e-005
3.989829708809443e-006	1.988103e+000	1.988102e-005
4.019126583809442e-006	1.988353e+000	1.988353e-005
4.048423458809441e-006	1.988623e+000	1.988622e-005
4.087485958809439e-006	1.989012e+000	1.989012e-005
4.107017208809439e-006	1.989220e+000	1.989220e-005
4.126548458809438e-006	1.989440e+000	1.989440e-005
4.136314083809437e-006	1.989554e+000	1.989555e-005
4.155845333809437e-006	1.989790e+000	1.989791e-005
4.185142208809436e-006	1.990156e+000	1.990155e-005
4.204673458809435e-006	1.990405e+000	1.990405e-005
4.224204708809434e-006	1.990661e+000	1.990661e-005
4.243735958809433e-006	1.990923e+000	1.990923e-005
4.253501583809433e-006	1.991058e+000	1.991058e-005
4.263267208809432e-006	1.991194e+000	1.991195e-005
4.273032833809432e-006	1.991333e+000	1.991334e-005
4.292564083809431e-006	1.991615e+000	1.991615e-005
4.321860958809430e-006	1.992045e+000	1.992045e-005
4.341392208809429e-006	1.992333e+000	1.992333e-005
4.360923458809428e-006	1.992618e+000	1.992618e-005
4.380454708809428e-006	1.992897e+000	1.992897e-005
4.399985958809427e-006	1.993166e+000	1.993166e-005
4.419517208809426e-006	1.993426e+000	1.993426e-005
4.448814083809425e-006	1.993797e+000	1.993797e-005
4.468345333809424e-006	1.994032e+000	1.994032e-005
4.478110958809424e-006	1.994144e+000	1.994144e-005
4.487876583809423e-006	1.994251e+000	1.994251e-005
4.497642208809423e-006	1.994354e+000	1.994354e-005
4.507407833809422e-006	1.994452e+000	1.994452e-005
4.517173458809422e-006	1.994543e+000	1.994543e-005
4.526939083809422e-006	1.994627e+000	1.994627e-005
4.536704708809421e-006	1.994704e+000	1.994704e-005
4.546470333809421e-006	1.994773e+000	1.994773e-005
4.556235958809420e-006	1.994833e+000	1.994833e-005
4.566001583809420e-006	1.994883e+000	1.994883e-005
4.575767208809420e-006	1.994925e+000	1.994925e-005
4.585532833809419e-006	1.994956e+000	1.994956e-005
4.595298458809419e-006	1.994977e+000	1.994977e-005
4.605064083809418e-006	1.994987e+000	1.994987e-005
4.614829708809418e-006	1.994987e+000	1.994986e-005
4.624595333809418e-006	1.994975e+000	1.994975e-005
