time	V(vpwrout)	I(Pwrout)
Step Information: Sndamp=100n  (Run: 1/9)
3.747375727680464e-007	2.259374e-001	2.259372e-006
3.756705891747872e-007	2.259366e-001	2.259366e-006
3.765857708734089e-007	2.259249e-001	2.259250e-006
3.778969416471709e-007	2.258951e-001	2.258951e-006
3.786657618336748e-007	2.258716e-001	2.258718e-006
3.789957665724363e-007	2.258597e-001	2.258601e-006
3.791439108750808e-007	2.258540e-001	2.258550e-006
3.794042954284016e-007	2.258436e-001	2.258444e-006
3.798404996817399e-007	2.258251e-001	2.258256e-006
3.801478805875930e-007	2.258116e-001	2.258110e-006
3.807626423992990e-007	2.257837e-001	2.257833e-006
3.812325546748111e-007	2.257619e-001	2.257608e-006
3.813189889232039e-007	2.257578e-001	2.257554e-006
3.813594330862657e-007	2.257559e-001	2.257526e-006
3.813613379529488e-007	2.257558e-001	2.256668e-006
3.817403710705564e-007	2.257375e-001	2.257380e-006
3.820697159389735e-007	2.257218e-001	2.257213e-006
3.827284056758078e-007	2.256914e-001	2.256907e-006
3.840457851494763e-007	2.256349e-001	2.256348e-006
3.849100638027070e-007	2.256016e-001	2.256014e-006
3.853161529595044e-007	2.255872e-001	2.255860e-006
3.854283765344055e-007	2.255829e-001	2.255738e-006
3.854303514344860e-007	2.255829e-001	2.255557e-006
3.854343012346469e-007	2.255827e-001	2.255198e-006
3.854383064475616e-007	2.255825e-001	2.255198e-006
3.854477766864010e-007	2.255821e-001	2.255985e-006
3.857664458275808e-007	2.255694e-001	2.255684e-006
3.860658513414732e-007	2.255588e-001	2.255602e-006
3.862090758969393e-007	2.255542e-001	2.255558e-006
3.863581874932022e-007	2.255498e-001	2.255513e-006
3.869850384839756e-007	2.255362e-001	2.255367e-006
3.873741652015910e-007	2.255314e-001	2.255319e-006
3.879057286676963e-007	2.255278e-001	2.255271e-006
3.880215630625024e-007	2.255276e-001	2.255260e-006
3.881050240715804e-007	2.255277e-001	2.255271e-006
3.881822952093136e-007	2.255279e-001	2.255298e-006
3.882797213748320e-007	2.255282e-001	2.255309e-006
3.884745737058687e-007	2.255294e-001	2.255301e-006
3.888642783679421e-007	2.255331e-001	2.255328e-006
3.895080433243178e-007	2.255425e-001	2.255425e-006
3.903263399130611e-007	2.255596e-001	2.255597e-006
3.914350699032114e-007	2.255902e-001	2.255902e-006
3.927416547898311e-007	2.256327e-001	2.256327e-006
3.943029374746224e-007	2.256863e-001	2.256862e-006
3.957134736781096e-007	2.257317e-001	2.257316e-006
3.968099022950752e-007	2.257611e-001	2.257610e-006
3.977238289743473e-007	2.257790e-001	2.257787e-006
3.985603523695161e-007	2.257891e-001	2.257887e-006
3.993098228711563e-007	2.257924e-001	2.257922e-006
4.000540047488826e-007	2.257897e-001	2.257897e-006
4.009176920659245e-007	2.257787e-001	2.257788e-006
4.022723625901245e-007	2.257499e-001	2.257502e-006
4.029573734281071e-007	2.257306e-001	2.257306e-006
4.032751510330696e-007	2.257201e-001	2.257206e-006
4.034212004958820e-007	2.257149e-001	2.257166e-006
4.038558774694294e-007	2.256986e-001	2.257000e-006
4.041425872070377e-007	2.256873e-001	2.256875e-006
4.044816078686081e-007	2.256734e-001	2.256733e-006
4.051596491917491e-007	2.256446e-001	2.256452e-006
4.054009348120833e-007	2.256341e-001	2.256343e-006
4.055309608323871e-007	2.256284e-001	2.256317e-006
4.055733446777977e-007	2.256265e-001	2.256517e-006
4.058926751852610e-007	2.256119e-001	2.256107e-006
4.062170744309381e-007	2.255971e-001	2.255964e-006
4.068658729222922e-007	2.255674e-001	2.255677e-006
4.072971472948222e-007	2.255478e-001	2.255481e-006
4.075675368209781e-007	2.255356e-001	2.255356e-006
4.077142313076133e-007	2.255290e-001	2.255281e-006
4.077509049292722e-007	2.255273e-001	2.255309e-006
4.077827372943351e-007	2.255259e-001	2.255323e-006
4.077972691408807e-007	2.255252e-001	2.255244e-006
4.078068620480490e-007	2.255246e-001	2.255148e-006
4.078197640195562e-007	2.255238e-001	2.255081e-006
4.084480297247486e-007	2.254854e-001	2.254864e-006
4.088863511601440e-007	2.254614e-001	2.254616e-006
4.096261778770468e-007	2.254276e-001	2.254274e-006
4.111026454745774e-007	2.253738e-001	2.253745e-006
4.114037794166964e-007	2.253655e-001	2.253662e-006
4.116790200351703e-007	2.253601e-001	2.253593e-006
4.122200769496064e-007	2.253530e-001	2.253517e-006
4.125215902212879e-007	2.253505e-001	2.253522e-006
4.126614202963984e-007	2.253498e-001	2.253516e-006
4.127744388028001e-007	2.253494e-001	2.253519e-006
4.128304327478384e-007	2.253493e-001	2.253531e-006
4.128981395493801e-007	2.253493e-001	2.253539e-006
4.129377775590861e-007	2.253492e-001	2.253539e-006
4.129922009645525e-007	2.253493e-001	2.253511e-006
4.130539909207016e-007	2.253493e-001	2.253480e-006
4.131647403508348e-007	2.253496e-001	2.253492e-006
4.133303772404571e-007	2.253501e-001	2.253510e-006
4.135596653349047e-007	2.253514e-001	2.253516e-006
4.140182415238000e-007	2.253555e-001	2.253553e-006
4.147264769754195e-007	2.253649e-001	2.253651e-006
4.156317296068097e-007	2.253817e-001	2.253820e-006
4.168046934050303e-007	2.254091e-001	2.254094e-006
4.181715337365015e-007	2.254453e-001	2.254455e-006
4.197360307583269e-007	2.254865e-001	2.254866e-006
4.213797954849978e-007	2.255221e-001	2.255221e-006
4.231996176946712e-007	2.255480e-001	2.255478e-006
4.240740622598205e-007	2.255527e-001	2.255523e-006
4.250198666434185e-007	2.255495e-001	2.255492e-006
4.259762871248540e-007	2.255390e-001	2.255389e-006
4.270773935409547e-007	2.255194e-001	2.255193e-006
4.276302515712142e-007	2.255068e-001	2.255066e-006
4.279746421055430e-007	2.254977e-001	2.254976e-006
4.281067822827845e-007	2.254940e-001	2.254940e-006
4.282958191279049e-007	2.254885e-001	2.254886e-006
4.285265701850921e-007	2.254816e-001	2.254814e-006
4.287801761991956e-007	2.254736e-001	2.254734e-006
4.292873882274025e-007	2.254568e-001	2.254566e-006
4.300614890447379e-007	2.254301e-001	2.254294e-006
4.302869714879215e-007	2.254221e-001	2.253936e-006
4.302931192137246e-007	2.254219e-001	2.254732e-006
4.307742704927009e-007	2.254040e-001	2.254020e-006
4.312092481894940e-007	2.253877e-001	2.253872e-006
4.320792035830803e-007	2.253549e-001	2.253553e-006
4.323483668169311e-007	2.253442e-001	2.253395e-006
4.323534870741543e-007	2.253439e-001	2.253374e-006
4.323637275886006e-007	2.253434e-001	2.253282e-006
4.323761432613860e-007	2.253427e-001	2.253270e-006
4.323919551126317e-007	2.253419e-001	2.253393e-006
4.327966267160705e-007	2.253208e-001	2.253207e-006
4.332014577546899e-007	2.253014e-001	2.253004e-006
4.339884736804567e-007	2.252685e-001	2.252681e-006
4.354666620381345e-007	2.252177e-001	2.252175e-006
4.359368709527828e-007	2.252052e-001	2.252048e-006
4.362356988274684e-007	2.251991e-001	2.251985e-006
4.364227887462288e-007	2.251958e-001	2.251931e-006
4.368856330566139e-007	2.251897e-001	2.251906e-006
4.371558039197832e-007	2.251874e-001	2.251886e-006
4.375706362742765e-007	2.251851e-001	2.251862e-006
4.377379580607691e-007	2.251845e-001	2.251859e-006
4.378426569547748e-007	2.251844e-001	2.251844e-006
4.379035293537451e-007	2.251844e-001	2.251843e-006
4.379635811857848e-007	2.251845e-001	2.251851e-006
4.380191686880168e-007	2.251845e-001	2.251851e-006
4.381303436924807e-007	2.251847e-001	2.251853e-006
4.383335488941695e-007	2.251854e-001	2.251852e-006
4.386098072078701e-007	2.251868e-001	2.251855e-006
4.391623238352714e-007	2.251913e-001	2.251910e-006
4.399179955547248e-007	2.252002e-001	2.252003e-006
4.409195870447148e-007	2.252162e-001	2.252163e-006
4.421373281611317e-007	2.252399e-001	2.252400e-006
4.435728234513375e-007	2.252702e-001	2.252703e-006
4.451389659681973e-007	2.253012e-001	2.253013e-006
4.468375680237209e-007	2.253275e-001	2.253277e-006
4.481526991912911e-007	2.253400e-001	2.253402e-006
4.489258593474597e-007	2.253422e-001	2.253422e-006
4.498939828930943e-007	2.253388e-001	2.253387e-006
4.508738265357742e-007	2.253297e-001	2.253296e-006
4.519065373921519e-007	2.253146e-001	2.253141e-006
4.524109166289965e-007	2.253053e-001	2.253044e-006
4.526909162713479e-007	2.252994e-001	2.252995e-006
4.528191748499333e-007	2.252965e-001	2.252971e-006
4.531101144204618e-007	2.252897e-001	2.252891e-006
4.535722487050378e-007	2.252782e-001	2.252776e-006
4.540365741012285e-007	2.252659e-001	2.252661e-006
4.545640548395666e-007	2.252514e-001	2.252513e-006
4.547922059856715e-007	2.252450e-001	2.252453e-006
4.549063999972138e-007	2.252417e-001	2.252469e-006
4.549363045439253e-007	2.252408e-001	2.247165e-006
4.549369073710671e-007	2.252408e-001	2.248213e-006
4.551789778453510e-007	2.252336e-001	2.252299e-006
4.554198234738991e-007	2.252264e-001	2.252262e-006
4.559015147309951e-007	2.252118e-001	2.252122e-006
4.568648972451873e-007	2.251826e-001	2.251770e-006
4.568803139346562e-007	2.251820e-001	2.251766e-006
4.569111473135940e-007	2.251807e-001	2.251844e-006
4.569248146085854e-007	2.251801e-001	2.251907e-006
4.569408331371343e-007	2.251794e-001	2.251938e-006
4.569582665818433e-007	2.251787e-001	2.251881e-006
4.569764916166448e-007	2.251779e-001	2.251779e-006
4.574258815120460e-007	2.251587e-001	2.251576e-006
4.577035666274605e-007	2.251475e-001	2.251470e-006
4.581261631925469e-007	2.251314e-001	2.251310e-006
4.587833763566360e-007	2.251092e-001	2.251088e-006
4.600068570983944e-007	2.250756e-001	2.250754e-006
4.610121039806007e-007	2.250544e-001	2.250546e-006
4.613410598308804e-007	2.250494e-001	2.250488e-006
4.614879545335841e-007	2.250476e-001	2.250451e-006
4.620975403414865e-007	2.250427e-001	2.250416e-006
4.622778541866545e-007	2.250419e-001	2.250415e-006
4.625090526831105e-007	2.250412e-001	2.250393e-006
4.626113102872853e-007	2.250410e-001	2.250402e-006
4.626721542614184e-007	2.250410e-001	2.250403e-006
4.627451615332683e-007	2.250410e-001	2.250380e-006
4.628123649662343e-007	2.250410e-001	2.250381e-006
4.628807781626782e-007	2.250410e-001	2.250405e-006
4.630176045555660e-007	2.250413e-001	2.250425e-006
4.632380639085854e-007	2.250419e-001	2.250428e-006
4.635354334087417e-007	2.250432e-001	2.250440e-006
4.641301724090543e-007	2.250473e-001	2.250481e-006
4.649180397408704e-007	2.250551e-001	2.250556e-006
4.659596187240682e-007	2.250688e-001	2.250690e-006
4.672018365368533e-007	2.250884e-001	2.250885e-006
4.686616678881148e-007	2.251129e-001	2.251127e-006
4.702370899051460e-007	2.251368e-001	2.251366e-006
4.719596684813355e-007	2.251564e-001	2.251563e-006
4.731088440643950e-007	2.251638e-001	2.251637e-006
4.739197694985193e-007	2.251647e-001	2.251646e-006
4.748430729991370e-007	2.251611e-001	2.251611e-006
4.759400663255397e-007	2.251516e-001	2.251518e-006
4.769509073013952e-007	2.251388e-001	2.251386e-006
4.773475515662437e-007	2.251326e-001	2.251324e-006
4.775420636838516e-007	2.251292e-001	2.251292e-006
4.778324789309732e-007	2.251238e-001	2.251239e-006
4.781757877121643e-007	2.251171e-001	2.251170e-006
4.785704177812990e-007	2.251089e-001	2.251092e-006
4.793596779195683e-007	2.250917e-001	2.250911e-006
4.796011298707365e-007	2.250863e-001	2.250883e-006
4.797058087900963e-007	2.250839e-001	2.250696e-006
4.800946341668896e-007	2.250746e-001	2.250765e-006
4.804960022977731e-007	2.250649e-001	2.250654e-006
4.812987385595399e-007	2.250453e-001	2.250456e-006
4.815969041948246e-007	2.250377e-001	2.250346e-006
4.816022770460988e-007	2.250375e-001	2.250371e-006
