time	V(vpwrout)	I(Pwrout)
Step Information: Freq=500K  (Run: 1/9)
3.850651726785555e-007	1.910753e+000	1.910771e-005
3.851168296652645e-007	1.910753e+000	1.910728e-005
3.852201436386825e-007	1.910754e+000	1.910741e-005
3.853894919241231e-007	1.910756e+000	1.910754e-005
3.857281884950043e-007	1.910763e+000	1.910766e-005
3.864055816367667e-007	1.910789e+000	1.910785e-005
3.873782466288769e-007	1.910849e+000	1.910845e-005
3.885568561842823e-007	1.910949e+000	1.910947e-005
3.898023762795795e-007	1.911079e+000	1.911079e-005
3.912905239173823e-007	1.911245e+000	1.911246e-005
3.928424957465204e-007	1.911409e+000	1.911410e-005
3.940151023510637e-007	1.911510e+000	1.911511e-005
3.949514775025236e-007	1.911565e+000	1.911565e-005
3.958180653936555e-007	1.911590e+000	1.911590e-005
3.966066125747189e-007	1.911590e+000	1.911590e-005
3.973593958602648e-007	1.911565e+000	1.911565e-005
3.985849892502371e-007	1.911491e+000	1.911492e-005
3.991891464484368e-007	1.911442e+000	1.911444e-005
3.995059278343370e-007	1.911412e+000	1.911413e-005
3.996602144990840e-007	1.911396e+000	1.911508e-005
3.999633466806233e-007	1.911363e+000	1.911354e-005
4.002077129174555e-007	1.911336e+000	1.911326e-005
4.006278505775151e-007	1.911287e+000	1.911285e-005
4.012409737818758e-007	1.911214e+000	1.911214e-005
4.020337073558480e-007	1.911118e+000	1.911116e-005
4.023003214425722e-007	1.911085e+000	1.911081e-005
4.024171086330643e-007	1.911071e+000	1.885376e-005
4.024172011543984e-007	1.911071e+000	1.871586e-005
4.024173245161771e-007	1.911071e+000	1.906273e-005
4.024174723508153e-007	1.911071e+000	1.914725e-005
4.024177123427126e-007	1.911071e+000	1.908342e-005
4.026629840618163e-007	1.911040e+000	1.911037e-005
4.029087357647146e-007	1.911010e+000	1.911018e-005
4.034002391705113e-007	1.910954e+000	1.910959e-005
4.043832459821046e-007	1.910852e+000	1.910856e-005
4.053747994843242e-007	1.910769e+000	1.910771e-005
4.062716087976900e-007	1.910712e+000	1.910752e-005
4.062894881703439e-007	1.910711e+000	1.910751e-005
4.063252469156516e-007	1.910709e+000	1.910740e-005
4.063967644062673e-007	1.910706e+000	1.910725e-005
4.065397993874986e-007	1.910701e+000	1.910725e-005
4.066125738361934e-007	1.910698e+000	1.910710e-005
4.066570176745404e-007	1.910697e+000	1.910688e-005
4.066906644612560e-007	1.910696e+000	1.910692e-005
4.067135387048587e-007	1.910695e+000	1.910701e-005
4.067326184028061e-007	1.910695e+000	1.910723e-005
4.067547985134290e-007	1.910694e+000	1.910748e-005
4.067782917461262e-007	1.910693e+000	1.910721e-005
4.067959420394249e-007	1.910693e+000	1.910701e-005
4.068141598520846e-007	1.910692e+000	1.910680e-005
4.068361447715912e-007	1.910692e+000	1.910655e-005
4.068782522921516e-007	1.910691e+000	1.910664e-005
4.069402832154206e-007	1.910689e+000	1.910678e-005
4.070588104228143e-007	1.910687e+000	1.910684e-005
4.072875202079469e-007	1.910684e+000	1.910696e-005
4.074027339453468e-007	1.910683e+000	1.910685e-005
4.074721199048229e-007	1.910683e+000	1.910678e-005
4.075409070539437e-007	1.910682e+000	1.910602e-005
4.075624199782268e-007	1.910682e+000	1.910535e-005
4.075789662262365e-007	1.910682e+000	1.910565e-005
4.075935762721142e-007	1.910682e+000	1.910650e-005
4.076111423698589e-007	1.910682e+000	1.910701e-005
4.076304660186177e-007	1.910682e+000	1.910701e-005
4.076624186070962e-007	1.910682e+000	1.910694e-005
4.077263237840532e-007	1.910683e+000	1.910674e-005
4.078541341379671e-007	1.910684e+000	1.910672e-005
4.081097548457950e-007	1.910688e+000	1.910687e-005
4.086209962614509e-007	1.910703e+000	1.910702e-005
4.095242737561552e-007	1.910749e+000	1.910748e-005
4.105855152031656e-007	1.910827e+000	1.910827e-005
4.117872468208024e-007	1.910941e+000	1.910940e-005
4.130085156242559e-007	1.911073e+000	1.911074e-005
4.144974260801946e-007	1.911235e+000	1.911236e-005
4.160507288573368e-007	1.911380e+000	1.911381e-005
4.172876103718052e-007	1.911462e+000	1.911463e-005
4.183394823143720e-007	1.911497e+000	1.911498e-005
4.191569607120429e-007	1.911497e+000	1.911497e-005
4.199168003896444e-007	1.911473e+000	1.911471e-005
4.211267195017811e-007	1.911399e+000	1.911398e-005
4.221593455093279e-007	1.911312e+000	1.911315e-005
4.225272448539551e-007	1.911275e+000	1.911278e-005
4.226324084553293e-007	1.911264e+000	1.911265e-005
4.230389606670279e-007	1.911218e+000	1.911219e-005
4.234913245413437e-007	1.911165e+000	1.911160e-005
4.240260848412903e-007	1.911101e+000	1.911102e-005
4.246546046600176e-007	1.911026e+000	1.911023e-005
4.249107586182305e-007	1.910995e+000	1.910994e-005
4.250443925458298e-007	1.910979e+000	1.910982e-005
4.250816906740095e-007	1.910974e+000	1.904586e-005
4.250818402910661e-007	1.910974e+000	1.895428e-005
4.250825527668193e-007	1.910974e+000	1.911842e-005
4.254954721019732e-007	1.910924e+000	1.910919e-005
4.259091994984484e-007	1.910877e+000	1.910877e-005
4.267366542913989e-007	1.910791e+000	1.910791e-005
4.277666009832473e-007	1.910703e+000	1.910703e-005
4.287526721992055e-007	1.910639e+000	1.910638e-005
4.290512429137183e-007	1.910625e+000	1.910627e-005
4.291838041495663e-007	1.910620e+000	1.910638e-005
4.292420039856482e-007	1.910618e+000	1.910664e-005
4.294031779362352e-007	1.910614e+000	1.910608e-005
4.295065895460051e-007	1.910612e+000	1.910606e-005
4.296830612001676e-007	1.910609e+000	1.910602e-005
4.300119514507724e-007	1.910606e+000	1.910615e-005
4.301568274339236e-007	1.910605e+000	1.910620e-005
4.302038503356425e-007	1.910605e+000	1.910614e-005
4.302964099984242e-007	1.910605e+000	1.910635e-005
4.303963317485253e-007	1.910606e+000	1.910635e-005
4.305961752487276e-007	1.910609e+000	1.910618e-005
4.309958622491320e-007	1.910620e+000	1.910621e-005
4.317952362499410e-007	1.910655e+000	1.910657e-005
4.327941690332602e-007	1.910721e+000	1.910721e-005
4.339877697278575e-007	1.910827e+000	1.910826e-005
4.351190557439488e-007	1.910944e+000	1.910944e-005
4.363627099234488e-007	1.911080e+000	1.911080e-005
4.378118847936161e-007	1.911225e+000	1.911226e-005
4.392774932544452e-007	1.911339e+000	1.911340e-005
4.405144328118650e-007	1.911398e+000	1.911398e-005
4.412244420187886e-007	1.911408e+000	1.911407e-005
4.421421503802108e-007	1.911392e+000	1.911390e-005
4.430694267303377e-007	1.911348e+000	1.911347e-005
4.442235019164906e-007	1.911264e+000	1.911267e-005
4.448433944140537e-007	1.911207e+000	1.911212e-005
4.451685493623740e-007	1.911173e+000	1.911179e-005
4.453023556059118e-007	1.911159e+000	1.911136e-005
4.455818232951879e-007	1.911128e+000	1.911116e-005
4.458141481826865e-007	1.911101e+000	1.911097e-005
4.461892593654730e-007	1.911057e+000	1.911056e-005
4.467659974933068e-007	1.910989e+000	1.910991e-005
4.472336706741604e-007	1.910933e+000	1.910932e-005
4.475941736759023e-007	1.910890e+000	1.910874e-005
4.476532086296357e-007	1.910883e+000	1.932929e-005
4.476532737619234e-007	1.910883e+000	1.947085e-005
4.476533606049738e-007	1.910883e+000	1.918695e-005
4.476534394560068e-007	1.910883e+000	1.907349e-005
4.476540942245787e-007	1.910883e+000	1.912254e-005
4.479148612108451e-007	1.910852e+000	1.910862e-005
4.481743412382485e-007	1.910821e+000	1.910817e-005
4.486933012930553e-007	1.910765e+000	1.910755e-005
4.497312214026690e-007	1.910665e+000	1.910661e-005
4.506693142743716e-007	1.910595e+000	1.910594e-005
4.516801093731264e-007	1.910543e+000	1.910542e-005
4.520553685727384e-007	1.910531e+000	1.910530e-005
4.524062944781422e-007	1.910526e+000	1.910524e-005
4.527471382912185e-007	1.910525e+000	1.910516e-005
4.528140351978202e-007	1.910525e+000	1.910527e-005
4.528783658694394e-007	1.910525e+000	1.910549e-005
4.529594044834380e-007	1.910526e+000	1.910556e-005
4.532288002726430e-007	1.910530e+000	1.910534e-005
4.535879946582496e-007	1.910540e+000	1.910543e-005
4.543063834294628e-007	1.910573e+000	1.910578e-005
4.553346892517860e-007	1.910642e+000	1.910644e-005
4.565585253242896e-007	1.910749e+000	1.910749e-005
4.576801023960625e-007	1.910865e+000	1.910865e-005
4.588195913580363e-007	1.910989e+000	1.910988e-005
4.599160169682806e-007	1.911102e+000	1.911101e-005
4.611834232729522e-007	1.911207e+000	1.911208e-005
4.626945574781741e-007	1.911292e+000	1.911293e-005
4.635703004639731e-007	1.911313e+000	1.911313e-005
4.644414468716338e-007	1.911304e+000	1.911303e-005
4.653135420026614e-007	1.911269e+000	1.911267e-005
4.666123315359745e-007	1.911180e+000	1.911177e-005
4.674467097471619e-007	1.911106e+000	1.911105e-005
4.678024216045970e-007	1.911069e+000	1.911078e-005
4.679342524703101e-007	1.911055e+000	1.910888e-005
4.682720368470246e-007	1.911017e+000	1.911014e-005
4.685549130785176e-007	1.910985e+000	1.910979e-005
4.689833869587386e-007	1.910935e+000	1.910933e-005
4.697133042338458e-007	1.910849e+000	1.910844e-005
4.699893691658547e-007	1.910816e+000	1.910817e-005
4.701415443777514e-007	1.910799e+000	1.910808e-005
4.701990520629311e-007	1.910792e+000	1.909075e-005
4.701994356788451e-007	1.910792e+000	1.913309e-005
4.702392240899908e-007	1.910787e+000	1.911008e-005
4.704325005738419e-007	1.910764e+000	1.910746e-005
4.706321232140487e-007	1.910741e+000	1.910732e-005
4.710095685061079e-007	1.910698e+000	1.910693e-005
4.717400570218488e-007	1.910624e+000	1.910622e-005
4.726932120850935e-007	1.910545e+000	1.910546e-005
4.738636660015270e-007	1.910470e+000	1.910471e-005
4.741202895553276e-007	1.910458e+000	1.910456e-005
4.742636794783205e-007	1.910454e+000	1.910470e-005
4.745079767863466e-007	1.910448e+000	1.910464e-005
4.749295946519679e-007	1.910442e+000	1.910431e-005
4.750388924337484e-007	1.910441e+000	1.910430e-005
4.751718790452405e-007	1.910441e+000	1.910434e-005
4.751958361815962e-007	1.910441e+000	1.910405e-005
4.752210168052529e-007	1.910441e+000	1.910350e-005
4.753818429508252e-007	1.910442e+000	1.910457e-005
4.755426878343971e-007	1.910444e+000	1.910436e-005
4.758643776015408e-007	1.910451e+000	1.910443e-005
4.765077571358281e-007	1.910475e+000	1.910469e-005
4.774788117466871e-007	1.910531e+000	1.910529e-005
4.786437273720384e-007	1.910624e+000	1.910624e-005
4.797160988965234e-007	1.910729e+000	1.910729e-005
4.808096587367732e-007	1.910846e+000	1.910845e-005
4.819315075579830e-007	1.910965e+000	1.910965e-005
4.829485162648454e-007	1.911062e+000	1.911061e-005
4.839820850374257e-007	1.911140e+000	1.911139e-005
4.851520038342512e-007	1.911200e+000	1.911197e-005
4.859805466772299e-007	1.911218e+000	1.911215e-005
4.868257791619701e-007	1.911212e+000	1.911211e-005
4.876607679963788e-007	1.911181e+000	1.911182e-005
4.889378717317882e-007	1.911098e+000	1.911100e-005
4.899302803491119e-007	1.911013e+000	1.911012e-005
4.903182245072190e-007	1.910974e+000	1.910963e-005
4.904668126935898e-007	1.910958e+000	1.911260e-005
4.908023445521438e-007	1.910921e+000	1.910926e-005
4.911014842009203e-007	1.910887e+000	1.910889e-005
4.915272250798331e-007	1.910838e+000	1.910834e-005
4.922804297938809e-007	1.910750e+000	1.910744e-005
4.925413986046748e-007	1.910720e+000	1.910718e-005
4.926795893584708e-007	1.910704e+000	1.920953e-005
4.926796568344248e-007	1.910704e+000	1.924369e-005
4.926797917863328e-007	1.910704e+000	1.916939e-005
4.926798826014586e-007	1.910704e+000	1.902738e-005
4.926807399039578e-007	1.910703e+000	1.912139e-005
4.928690098222675e-007	1.910681e+000	1.910684e-005
4.930496011481075e-007	1.910660e+000	1.910663e-005
4.934107837997876e-007	1.910620e+000	1.910623e-005
4.941331491031478e-007	1.910547e+000	1.910548e-005
4.953430082198934e-007	1.910450e+000	1.910450e-005
4.966961705596733e-007	1.910379e+000	1.910377e-005
4.975223822634871e-007	1.910357e+000	1.910355e-005
4.977358207148874e-007	1.910356e+000	1.910346e-005
4.978758573684938e-007	1.910356e+000	1.910333e-005
4.979506256225326e-007	1.910357e+000	1.910341e-005
4.980190808477152e-007	1.910358e+000	1.910375e-005
4.981923810536086e-007	1.910360e+000	1.910389e-005
4.983951325376814e-007	1.910365e+000	1.910370e-005
4.988006355058269e-007	1.910379e+000	1.910379e-005
4.996116414421179e-007	1.910421e+000	1.910423e-005
5.007048400589770e-007	1.910501e+000	1.910504e-005
5.020026380191265e-007	1.910621e+000	1.910624e-005
5.030355599273742e-007	1.910728e+000	1.910730e-005
5.040880166655108e-007	1.910840e+000	1.910839e-005
5.052640178236508e-007	1.910954e+000	1.910954e-005
5.063321127630169e-007	1.911039e+000	1.911039e-005
5.073104751198308e-007	1.911093e+000	1.911092e-005
5.082937914812977e-007	1.911121e+000	1.911120e-005
5.090690822826770e-007	1.911122e+000	1.911123e-005
5.097986133082243e-007	1.911102e+000	1.911105e-005
5.109769199988533e-007	1.911037e+000	1.911039e-005
5.122506161497753e-007	1.910937e+000	1.910938e-005
5.127379845223720e-007	1.910890e+000	1.910892e-005
5.129974694377250e-007	1.910863e+000	1.910763e-005
5.133323382819801e-007	1.910826e+000	1.910835e-005
5.136164684546399e-007	1.910794e+000	1.910803e-005
5.141029887659228e-007	1.910738e+000	1.910738e-005
5.147987395965329e-007	1.910658e+000	1.910655e-005
5.150546280891349e-007	1.910628e+000	1.910615e-005
5.151881913484180e-007	1.910613e+000	1.911943e-005
5.151886009980185e-007	1.910613e+000	1.905362e-005
5.151887013787780e-007	1.910613e+000	1.897415e-005
5.151892129434128e-007	1.910613e+000	1.915504e-005
5.151904944076448e-007	1.910613e+000	1.907349e-005
5.154074890175985e-007	1.910587e+000	1.910589e-005
5.156261922465283e-007	1.910562e+000	1.910562e-005
5.160635987043880e-007	1.910515e+000	1.910516e-005
5.169384116201072e-007	1.910432e+000	1.910433e-005
5.183881788849048e-007	1.910322e+000	1.910324e-005
5.188552968905844e-007	1.910296e+000	1.910297e-005
5.190848344245107e-007	1.910287e+000	1.910286e-005
5.192969528047387e-007	1.910281e+000	1.910282e-005
5.195728431824467e-007	1.910275e+000	1.910292e-005
5.200498806982228e-007	1.910269e+000	1.910259e-005
5.201008651914604e-007	1.910269e+000	1.910226e-005
5.201217377077377e-007	1.910269e+000	1.910223e-005
5.201452010488329e-007	1.910269e+000	1.910236e-005
5.201605687584802e-007	1.910269e+000	1.910236e-005
5.201752458551189e-007	1.910269e+000	1.910267e-005
5.202046000483964e-007	1.910269e+000	1.910321e-005
5.203807252080612e-007	1.910270e+000	1.910280e-005
5.206155587542810e-007	1.910274e+000	1.910276e-005
5.210852258467206e-007	1.910287e+000	1.910285e-005
5.219879950265282e-007	1.910329e+000	1.910329e-005
5.230216677000084e-007	1.910401e+000	1.910402e-005
5.243650627700108e-007	1.910521e+000	1.910522e-005
5.254029447755227e-007	1.910627e+000	1.910628e-005
5.263437467907418e-007	1.910727e+000	1.910728e-005
5.272945944996278e-007	1.910821e+000	1.910822e-005
5.284903480928896e-007	1.910920e+000	1.910920e-005
5.298809965922363e-007	1.911000e+000	1.910999e-005
5.308387505626105e-007	1.911027e+000	1.911026e-005
5.316508920142396e-007	1.911027e+000	1.911026e-005
5.324127643369343e-007	1.911004e+000	1.911004e-005
5.336305929250394e-007	1.910934e+000	1.910933e-005
5.347187662866237e-007	1.910848e+000	1.910850e-005
5.351930316269084e-007	1.910803e+000	1.910807e-005
5.354393890012073e-007	1.910778e+000	1.910771e-005
5.355029429807468e-007	1.910771e+000	1.910756e-005
5.358694081897548e-007	1.910731e+000	1.910727e-005
5.362409617718228e-007	1.910689e+000	1.910685e-005
5.366572231572563e-007	1.910641e+000	1.910640e-005
5.374294415812763e-007	1.910553e+000	1.910553e-005
5.376591060862224e-007	1.910527e+000	1.910525e-005
5.377333032766391e-007	1.910518e+000	1.914884e-005
5.377337296328062e-007	1.910518e+000	1.912143e-005
5.381126833409310e-007	1.910475e+000	1.910472e-005
5.384306685755612e-007	1.910440e+000	1.910438e-005
5.390233809138364e-007	1.910381e+000	1.910377e-005
5.402088055903868e-007	1.910277e+000	1.910277e-005
5.406049919183894e-007	1.910249e+000	1.910249e-005
5.413973645743946e-007	1.910208e+000	1.910207e-005
5.415855050216051e-007	1.910200e+000	1.910205e-005
5.417567008936476e-007	1.910195e+000	1.910207e-005
5.422855799238787e-007	1.910185e+000	1.910182e-005
5.423973887074415e-007	1.910184e+000	1.910178e-005
5.426210062745672e-007	1.910183e+000	1.910168e-005
5.426598186538390e-007	1.910183e+000	1.910154e-005
5.426964187217745e-007	1.910183e+000	1.910133e-005
5.429163470676586e-007	1.910185e+000	1.910201e-005
5.431348888636914e-007	1.910188e+000	1.910198e-005
5.435719724557569e-007	1.910201e+000	1.910200e-005
5.444461396398881e-007	1.910242e+000	1.910243e-005
5.454797952596802e-007	1.910313e+000	1.910315e-005
5.468151366736346e-007	1.910431e+000	1.910432e-005
5.478940578977165e-007	1.910540e+000	1.910541e-005
5.488312383993187e-007	1.910639e+000	1.910640e-005
5.497918588709860e-007	1.910734e+000	1.910737e-005
