    0.50000E+00    0.60595E+00
    0.25000E+00    0.65884E+00
    0.12500E+00    0.44511E-01
    0.62500E-01    0.28158E-01
    0.31250E-01    0.10302E-01
    0.15625E-01    0.29116E-02
    0.78125E-02    0.66721E-03
    0.39062E-02    0.10306E-03
    0.19531E-02    0.10589E-04
    0.97656E-03    0.21404E-04
    0.48828E-03    0.14803E-04
    0.24414E-03    0.84361E-05
