    0.00000E+00    0.49766E+00   -0.14833E+00   -0.46995E+01
    0.31250E-01    0.49073E+00   -0.29245E+00   -0.45665E+01
    0.62500E-01    0.47936E+00   -0.43120E+00   -0.43965E+01
    0.93750E-01    0.46374E+00   -0.56347E+00   -0.41912E+01
    0.12500E+00    0.44408E+00   -0.68819E+00   -0.39522E+01
    0.15625E+00    0.42065E+00   -0.80436E+00   -0.36813E+01
    0.18750E+00    0.39371E+00   -0.91103E+00   -0.33807E+01
    0.21875E+00    0.36359E+00   -0.10074E+01   -0.30527E+01
    0.25000E+00    0.33062E+00   -0.10925E+01   -0.27001E+01
    0.28125E+00    0.29516E+00   -0.11659E+01   -0.23260E+01
    0.31250E+00    0.25759E+00   -0.12269E+01   -0.19341E+01
    0.34375E+00    0.21831E+00   -0.12751E+01   -0.15282E+01
    0.37500E+00    0.17771E+00   -0.13101E+01   -0.11127E+01
    0.40625E+00    0.13623E+00   -0.13319E+01   -0.69212E+00
    0.43750E+00    0.94269E-01   -0.13404E+01   -0.27108E+00
    0.46875E+00    0.52248E-01   -0.13357E+01    0.14563E+00
    0.50000E+00    0.10577E-01   -0.13182E+01    0.55333E+00
    0.53125E+00   -0.30346E-01   -0.12882E+01    0.94753E+00
    0.56250E+00   -0.70141E-01   -0.12463E+01    0.13240E+01
    0.59375E+00   -0.10844E+00   -0.11933E+01    0.16789E+01
    0.62500E+00   -0.14491E+00   -0.11298E+01    0.20090E+01
    0.65625E+00   -0.17924E+00   -0.10568E+01    0.23112E+01
    0.68750E+00   -0.21113E+00   -0.97515E+00    0.25833E+01
    0.71875E+00   -0.24034E+00   -0.88597E+00    0.28234E+01
    0.75000E+00   -0.26665E+00   -0.79026E+00    0.30302E+01
    0.78125E+00   -0.28987E+00   -0.68911E+00    0.32028E+01
    0.81250E+00   -0.30984E+00   -0.58361E+00    0.33409E+01
    0.84375E+00   -0.32645E+00   -0.47485E+00    0.34442E+01
    0.87500E+00   -0.33960E+00   -0.36393E+00    0.35131E+01
    0.90625E+00   -0.34926E+00   -0.25191E+00    0.35480E+01
    0.93750E+00   -0.35540E+00   -0.13985E+00    0.35496E+01
    0.96875E+00   -0.35804E+00   -0.28762E-01    0.35188E+01
    0.10000E+01   -0.35722E+00    0.80351E-01    0.34565E+01
    0.10312E+01   -0.35302E+00    0.18654E+00    0.33641E+01
    0.10625E+01   -0.34555E+00    0.28889E+00    0.32427E+01
    0.10938E+01   -0.33494E+00    0.38654E+00    0.30938E+01
    0.11250E+01   -0.32135E+00    0.47867E+00    0.29191E+01
    0.11562E+01   -0.30496E+00    0.56452E+00    0.27203E+01
    0.11875E+01   -0.28599E+00    0.64340E+00    0.24994E+01
    0.12188E+01   -0.26467E+00    0.71466E+00    0.22585E+01
    0.12500E+01   -0.24123E+00    0.77777E+00    0.20001E+01
    0.12812E+01   -0.21595E+00    0.83224E+00    0.17266E+01
    0.13125E+01   -0.18910E+00    0.87768E+00    0.14409E+01
    0.13438E+01   -0.16097E+00    0.91381E+00    0.11458E+01
    0.13750E+01   -0.13185E+00    0.94042E+00    0.84448E+00
    0.14062E+01   -0.10205E+00    0.95742E+00    0.54002E+00
    0.14375E+01   -0.71867E-01    0.96481E+00    0.23564E+00
    0.14688E+01   -0.41601E-01    0.96269E+00   -0.65454E-01
    0.15000E+01   -0.11549E-01    0.95127E+00   -0.36015E+00
    0.15312E+01    0.18002E-01    0.93084E+00   -0.64543E+00
    0.15625E+01    0.46776E-01    0.90179E+00   -0.91849E+00
    0.15938E+01    0.74509E-01    0.86460E+00   -0.11767E+01
    0.16250E+01    0.10095E+00    0.81979E+00   -0.14177E+01
    0.16562E+01    0.12588E+00    0.76799E+00   -0.16395E+01
    0.16875E+01    0.14908E+00    0.70985E+00   -0.18402E+01
    0.17188E+01    0.17036E+00    0.64609E+00   -0.20184E+01
    0.17500E+01    0.18957E+00    0.57745E+00   -0.21731E+01
    0.17812E+01    0.20655E+00    0.50471E+00   -0.23032E+01
    0.18125E+01    0.22120E+00    0.42865E+00   -0.24083E+01
    0.18438E+01    0.23342E+00    0.35008E+00   -0.24881E+01
    0.18750E+01    0.24314E+00    0.26979E+00   -0.25424E+01
    0.19062E+01    0.25033E+00    0.18860E+00   -0.25716E+01
    0.19375E+01    0.25497E+00    0.10727E+00   -0.25758E+01
    0.19688E+01    0.25707E+00    0.26582E-01   -0.25557E+01
    0.20000E+01    0.25665E+00   -0.52722E-01   -0.25120E+01
    0.20312E+01    0.25377E+00   -0.12993E+00   -0.24456E+01
    0.20625E+01    0.24852E+00   -0.20435E+00   -0.23575E+01
    0.20938E+01    0.24098E+00   -0.27533E+00   -0.22489E+01
    0.21250E+01    0.23128E+00   -0.34228E+00   -0.21211E+01
    0.21562E+01    0.21955E+00   -0.40463E+00   -0.19756E+01
    0.21875E+01    0.20594E+00   -0.46188E+00   -0.18139E+01
    0.22188E+01    0.19062E+00   -0.51356E+00   -0.16379E+01
    0.22500E+01    0.17377E+00   -0.55929E+00   -0.14493E+01
    0.22812E+01    0.15559E+00   -0.59873E+00   -0.12502E+01
    0.23125E+01    0.13626E+00   -0.63162E+00   -0.10426E+01
    0.23438E+01    0.11602E+00   -0.65775E+00   -0.82870E+00
    0.23750E+01    0.95058E-01   -0.67699E+00   -0.61066E+00
    0.24062E+01    0.73604E-01   -0.68929E+00   -0.39073E+00
    0.24375E+01    0.51873E-01   -0.69466E+00   -0.17117E+00
    0.24688E+01    0.30082E-01   -0.69317E+00    0.45817E-01
