    0.00000E+00    0.50000E+00   -0.23407E-02   -0.47931E+01
    0.48828E-03    0.50000E+00   -0.46807E-02   -0.47919E+01
    0.97656E-03    0.49999E+00   -0.70202E-02   -0.47907E+01
    0.14648E-02    0.49999E+00   -0.93591E-02   -0.47895E+01
    0.19531E-02    0.49999E+00   -0.11697E-01   -0.47883E+01
    0.24414E-02    0.49998E+00   -0.14035E-01   -0.47871E+01
    0.29297E-02    0.49997E+00   -0.16372E-01   -0.47858E+01
    0.34180E-02    0.49996E+00   -0.18709E-01   -0.47846E+01
    0.39062E-02    0.49995E+00   -0.21045E-01   -0.47833E+01
    0.43945E-02    0.49994E+00   -0.23380E-01   -0.47821E+01
    0.48828E-02    0.49993E+00   -0.25715E-01   -0.47808E+01
    0.53711E-02    0.49992E+00   -0.28049E-01   -0.47795E+01
    0.58594E-02    0.49990E+00   -0.30382E-01   -0.47782E+01
    0.63477E-02    0.49989E+00   -0.32715E-01   -0.47769E+01
    0.68359E-02    0.49987E+00   -0.35047E-01   -0.47756E+01
    0.73242E-02    0.49985E+00   -0.37378E-01   -0.47743E+01
    0.78125E-02    0.49984E+00   -0.39709E-01   -0.47730E+01
    0.83008E-02    0.49982E+00   -0.42039E-01   -0.47716E+01
    0.87891E-02    0.49979E+00   -0.44369E-01   -0.47703E+01
    0.92773E-02    0.49977E+00   -0.46698E-01   -0.47689E+01
    0.97656E-02    0.49975E+00   -0.49026E-01   -0.47675E+01
    0.10254E-01    0.49972E+00   -0.51353E-01   -0.47662E+01
    0.10742E-01    0.49970E+00   -0.53680E-01   -0.47648E+01
    0.11230E-01    0.49967E+00   -0.56006E-01   -0.47634E+01
    0.11719E-01    0.49964E+00   -0.58332E-01   -0.47620E+01
    0.12207E-01    0.49961E+00   -0.60657E-01   -0.47605E+01
    0.12695E-01    0.49958E+00   -0.62981E-01   -0.47591E+01
    0.13184E-01    0.49955E+00   -0.65304E-01   -0.47577E+01
    0.13672E-01    0.49952E+00   -0.67627E-01   -0.47562E+01
    0.14160E-01    0.49949E+00   -0.69949E-01   -0.47548E+01
    0.14648E-01    0.49945E+00   -0.72270E-01   -0.47533E+01
    0.15137E-01    0.49942E+00   -0.74591E-01   -0.47518E+01
    0.15625E-01    0.49938E+00   -0.76910E-01   -0.47504E+01
    0.16113E-01    0.49934E+00   -0.79229E-01   -0.47489E+01
    0.16602E-01    0.49930E+00   -0.81548E-01   -0.47474E+01
    0.17090E-01    0.49926E+00   -0.83865E-01   -0.47458E+01
    0.17578E-01    0.49922E+00   -0.86182E-01   -0.47443E+01
    0.18066E-01    0.49918E+00   -0.88498E-01   -0.47428E+01
    0.18555E-01    0.49913E+00   -0.90814E-01   -0.47412E+01
    0.19043E-01    0.49909E+00   -0.93128E-01   -0.47397E+01
    0.19531E-01    0.49904E+00   -0.95442E-01   -0.47381E+01
    0.20020E-01    0.49900E+00   -0.97755E-01   -0.47366E+01
    0.20508E-01    0.49895E+00   -0.10007E+00   -0.47350E+01
    0.20996E-01    0.49890E+00   -0.10238E+00   -0.47334E+01
    0.21484E-01    0.49885E+00   -0.10469E+00   -0.47318E+01
    0.21973E-01    0.49880E+00   -0.10700E+00   -0.47302E+01
    0.22461E-01    0.49874E+00   -0.10931E+00   -0.47286E+01
    0.22949E-01    0.49869E+00   -0.11162E+00   -0.47269E+01
    0.23438E-01    0.49863E+00   -0.11392E+00   -0.47253E+01
    0.23926E-01    0.49858E+00   -0.11623E+00   -0.47237E+01
    0.24414E-01    0.49852E+00   -0.11854E+00   -0.47220E+01
    0.24902E-01    0.49846E+00   -0.12084E+00   -0.47203E+01
    0.25391E-01    0.49840E+00   -0.12315E+00   -0.47187E+01
    0.25879E-01    0.49834E+00   -0.12545E+00   -0.47170E+01
    0.26367E-01    0.49828E+00   -0.12775E+00   -0.47153E+01
    0.26855E-01    0.49822E+00   -0.13005E+00   -0.47136E+01
    0.27344E-01    0.49815E+00   -0.13236E+00   -0.47119E+01
    0.27832E-01    0.49809E+00   -0.13466E+00   -0.47101E+01
    0.28320E-01    0.49802E+00   -0.13696E+00   -0.47084E+01
    0.28809E-01    0.49795E+00   -0.13925E+00   -0.47067E+01
    0.29297E-01    0.49789E+00   -0.14155E+00   -0.47049E+01
    0.29785E-01    0.49782E+00   -0.14385E+00   -0.47032E+01
    0.30273E-01    0.49774E+00   -0.14614E+00   -0.47014E+01
    0.30762E-01    0.49767E+00   -0.14844E+00   -0.46996E+01
    0.31250E-01    0.49760E+00   -0.15073E+00   -0.46978E+01
    0.31738E-01    0.49753E+00   -0.15303E+00   -0.46960E+01
    0.32227E-01    0.49745E+00   -0.15532E+00   -0.46942E+01
    0.32715E-01    0.49737E+00   -0.15761E+00   -0.46924E+01
    0.33203E-01    0.49730E+00   -0.15990E+00   -0.46906E+01
    0.33691E-01    0.49722E+00   -0.16219E+00   -0.46887E+01
    0.34180E-01    0.49714E+00   -0.16448E+00   -0.46869E+01
    0.34668E-01    0.49706E+00   -0.16677E+00   -0.46850E+01
    0.35156E-01    0.49698E+00   -0.16905E+00   -0.46832E+01
    0.35645E-01    0.49689E+00   -0.17134E+00   -0.46813E+01
    0.36133E-01    0.49681E+00   -0.17363E+00   -0.46794E+01
    0.36621E-01    0.49672E+00   -0.17591E+00   -0.46775E+01
    0.37109E-01    0.49664E+00   -0.17819E+00   -0.46756E+01
    0.37598E-01    0.49655E+00   -0.18048E+00   -0.46737E+01
    0.38086E-01    0.49646E+00   -0.18276E+00   -0.46718E+01
    0.38574E-01    0.49637E+00   -0.18504E+00   -0.46699E+01
    0.39062E-01    0.49628E+00   -0.18732E+00   -0.46679E+01
    0.39551E-01    0.49619E+00   -0.18960E+00   -0.46660E+01
    0.40039E-01    0.49609E+00   -0.19187E+00   -0.46640E+01
    0.40527E-01    0.49600E+00   -0.19415E+00   -0.46620E+01
    0.41016E-01    0.49590E+00   -0.19643E+00   -0.46601E+01
    0.41504E-01    0.49581E+00   -0.19870E+00   -0.46581E+01
    0.41992E-01    0.49571E+00   -0.20097E+00   -0.46561E+01
    0.42480E-01    0.49561E+00   -0.20325E+00   -0.46541E+01
    0.42969E-01    0.49551E+00   -0.20552E+00   -0.46521E+01
    0.43457E-01    0.49541E+00   -0.20779E+00   -0.46500E+01
    0.43945E-01    0.49531E+00   -0.21006E+00   -0.46480E+01
    0.44434E-01    0.49521E+00   -0.21233E+00   -0.46460E+01
    0.44922E-01    0.49510E+00   -0.21460E+00   -0.46439E+01
    0.45410E-01    0.49500E+00   -0.21686E+00   -0.46419E+01
    0.45898E-01    0.49489E+00   -0.21913E+00   -0.46398E+01
    0.46387E-01    0.49478E+00   -0.22139E+00   -0.46377E+01
    0.46875E-01    0.49467E+00   -0.22366E+00   -0.46356E+01
    0.47363E-01    0.49456E+00   -0.22592E+00   -0.46335E+01
    0.47852E-01    0.49445E+00   -0.22818E+00   -0.46314E+01
    0.48340E-01    0.49434E+00   -0.23044E+00   -0.46293E+01
    0.48828E-01    0.49423E+00   -0.23270E+00   -0.46272E+01
    0.49316E-01    0.49411E+00   -0.23496E+00   -0.46250E+01
    0.49805E-01    0.49400E+00   -0.23722E+00   -0.46229E+01
    0.50293E-01    0.49388E+00   -0.23947E+00   -0.46207E+01
    0.50781E-01    0.49376E+00   -0.24173E+00   -0.46186E+01
    0.51270E-01    0.49365E+00   -0.24398E+00   -0.46164E+01
    0.51758E-01    0.49353E+00   -0.24624E+00   -0.46142E+01
    0.52246E-01    0.49341E+00   -0.24849E+00   -0.46120E+01
    0.52734E-01    0.49328E+00   -0.25074E+00   -0.46098E+01
    0.53223E-01    0.49316E+00   -0.25299E+00   -0.46076E+01
    0.53711E-01    0.49304E+00   -0.25524E+00   -0.46054E+01
    0.54199E-01    0.49291E+00   -0.25749E+00   -0.46032E+01
    0.54688E-01    0.49279E+00   -0.25973E+00   -0.46009E+01
    0.55176E-01    0.49266E+00   -0.26198E+00   -0.45987E+01
    0.55664E-01    0.49253E+00   -0.26422E+00   -0.45964E+01
    0.56152E-01    0.49240E+00   -0.26647E+00   -0.45942E+01
    0.56641E-01    0.49227E+00   -0.26871E+00   -0.45919E+01
    0.57129E-01    0.49214E+00   -0.27095E+00   -0.45896E+01
    0.57617E-01    0.49200E+00   -0.27319E+00   -0.45873E+01
    0.58105E-01    0.49187E+00   -0.27543E+00   -0.45850E+01
    0.58594E-01    0.49174E+00   -0.27767E+00   -0.45827E+01
    0.59082E-01    0.49160E+00   -0.27991E+00   -0.45804E+01
    0.59570E-01    0.49146E+00   -0.28214E+00   -0.45781E+01
    0.60059E-01    0.49132E+00   -0.28438E+00   -0.45757E+01
    0.60547E-01    0.49118E+00   -0.28661E+00   -0.45734E+01
    0.61035E-01    0.49104E+00   -0.28884E+00   -0.45710E+01
    0.61523E-01    0.49090E+00   -0.29107E+00   -0.45687E+01
    0.62012E-01    0.49076E+00   -0.29330E+00   -0.45663E+01
    0.62500E-01    0.49062E+00   -0.29553E+00   -0.45639E+01
    0.62988E-01    0.49047E+00   -0.29776E+00   -0.45615E+01
    0.63477E-01    0.49033E+00   -0.29999E+00   -0.45591E+01
    0.63965E-01    0.49018E+00   -0.30221E+00   -0.45567E+01
    0.64453E-01    0.49003E+00   -0.30443E+00   -0.45543E+01
    0.64941E-01    0.48988E+00   -0.30666E+00   -0.45519E+01
    0.65430E-01    0.48973E+00   -0.30888E+00   -0.45494E+01
    0.65918E-01    0.48958E+00   -0.31110E+00   -0.45470E+01
    0.66406E-01    0.48943E+00   -0.31332E+00   -0.45445E+01
    0.66895E-01    0.48927E+00   -0.31554E+00   -0.45421E+01
    0.67383E-01    0.48912E+00   -0.31775E+00   -0.45396E+01
    0.67871E-01    0.48896E+00   -0.31997E+00   -0.45371E+01
    0.68359E-01    0.48881E+00   -0.32218E+00   -0.45346E+01
    0.68848E-01    0.48865E+00   -0.32440E+00   -0.45321E+01
    0.69336E-01    0.48849E+00   -0.32661E+00   -0.45296E+01
    0.69824E-01    0.48833E+00   -0.32882E+00   -0.45271E+01
    0.70312E-01    0.48817E+00   -0.33103E+00   -0.45246E+01
    0.70801E-01    0.48801E+00   -0.33324E+00   -0.45220E+01
    0.71289E-01    0.48784E+00   -0.33545E+00   -0.45195E+01
    0.71777E-01    0.48768E+00   -0.33765E+00   -0.45169E+01
    0.72266E-01    0.48751E+00   -0.33986E+00   -0.45144E+01
    0.72754E-01    0.48735E+00   -0.34206E+00   -0.45118E+01
    0.73242E-01    0.48718E+00   -0.34426E+00   -0.45092E+01
    0.73730E-01    0.48701E+00   -0.34646E+00   -0.45066E+01
    0.74219E-01    0.48684E+00   -0.34866E+00   -0.45040E+01
    0.74707E-01    0.48667E+00   -0.35086E+00   -0.45014E+01
    0.75195E-01    0.48650E+00   -0.35306E+00   -0.44988E+01
    0.75684E-01    0.48633E+00   -0.35525E+00   -0.44962E+01
    0.76172E-01    0.48615E+00   -0.35745E+00   -0.44935E+01
    0.76660E-01    0.48598E+00   -0.35964E+00   -0.44909E+01
    0.77148E-01    0.48580E+00   -0.36183E+00   -0.44882E+01
    0.77637E-01    0.48562E+00   -0.36402E+00   -0.44856E+01
    0.78125E-01    0.48544E+00   -0.36621E+00   -0.44829E+01
    0.78613E-01    0.48527E+00   -0.36840E+00   -0.44802E+01
    0.79102E-01    0.48508E+00   -0.37059E+00   -0.44775E+01
    0.79590E-01    0.48490E+00   -0.37277E+00   -0.44748E+01
    0.80078E-01    0.48472E+00   -0.37495E+00   -0.44721E+01
    0.80566E-01    0.48454E+00   -0.37714E+00   -0.44694E+01
    0.81055E-01    0.48435E+00   -0.37932E+00   -0.44667E+01
    0.81543E-01    0.48417E+00   -0.38150E+00   -0.44640E+01
    0.82031E-01    0.48398E+00   -0.38368E+00   -0.44612E+01
    0.82520E-01    0.48379E+00   -0.38585E+00   -0.44585E+01
    0.83008E-01    0.48360E+00   -0.38803E+00   -0.44557E+01
    0.83496E-01    0.48341E+00   -0.39020E+00   -0.44529E+01
    0.83984E-01    0.48322E+00   -0.39238E+00   -0.44502E+01
    0.84473E-01    0.48303E+00   -0.39455E+00   -0.44474E+01
    0.84961E-01    0.48284E+00   -0.39672E+00   -0.44446E+01
    0.85449E-01    0.48264E+00   -0.39889E+00   -0.44418E+01
    0.85938E-01    0.48245E+00   -0.40106E+00   -0.44390E+01
    0.86426E-01    0.48225E+00   -0.40322E+00   -0.44361E+01
    0.86914E-01    0.48205E+00   -0.40539E+00   -0.44333E+01
    0.87402E-01    0.48185E+00   -0.40755E+00   -0.44305E+01
    0.87891E-01    0.48166E+00   -0.40971E+00   -0.44276E+01
    0.88379E-01    0.48145E+00   -0.41187E+00   -0.44248E+01
    0.88867E-01    0.48125E+00   -0.41403E+00   -0.44219E+01
    0.89355E-01    0.48105E+00   -0.41619E+00   -0.44190E+01
    0.89844E-01    0.48085E+00   -0.41835E+00   -0.44161E+01
    0.90332E-01    0.48064E+00   -0.42050E+00   -0.44132E+01
    0.90820E-01    0.48044E+00   -0.42266E+00   -0.44103E+01
    0.91309E-01    0.48023E+00   -0.42481E+00   -0.44074E+01
    0.91797E-01    0.48002E+00   -0.42696E+00   -0.44045E+01
    0.92285E-01    0.47981E+00   -0.42911E+00   -0.44016E+01
    0.92773E-01    0.47960E+00   -0.43126E+00   -0.43986E+01
    0.93262E-01    0.47939E+00   -0.43341E+00   -0.43957E+01
    0.93750E-01    0.47918E+00   -0.43555E+00   -0.43927E+01
    0.94238E-01    0.47897E+00   -0.43769E+00   -0.43898E+01
