    0.00000E+00    0.35018E+00   -0.95320E+00   -0.29541E+01
    0.25000E+00    0.19564E-01   -0.95191E+00    0.28033E+00
    0.50000E+00   -0.20965E+00   -0.30630E+00    0.22343E+01
    0.75000E+00   -0.21640E+00    0.31839E+00    0.19880E+01
    0.10000E+01   -0.74680E-01    0.51127E+00    0.49048E+00
    0.12500E+01    0.68464E-01    0.28779E+00   -0.82801E+00
    0.15000E+01    0.11454E+00   -0.53042E-01   -0.11164E+01
    0.17500E+01    0.66391E-01   -0.23828E+00   -0.54429E+00
    0.20000E+01   -0.10187E-01   -0.19578E+00    0.19976E+00
    0.22500E+01   -0.52890E-01   -0.34476E-01    0.54589E+00
